timestep,net_demand_normalized,net_demand_mw
613,0.8053577,67529.25
614,0.8007453,67142.5
615,0.7961329,66755.75
616,0.7915205,66369.0
617,0.7869081,65982.25
618,0.7822957,65595.5
619,0.77768326,65208.75
620,0.7730709,64822.0
621,0.7684585,64435.25
622,0.7638461,64048.5
623,0.75923365,63661.75
624,0.75462127,63275.0
625,0.7505316,62932.082
626,0.74644196,62589.168
627,0.74235237,62246.25
628,0.7382627,61903.332
629,0.73417306,61560.418
630,0.7300834,61217.5
631,0.72599375,60874.582
632,0.7219041,60531.668
633,0.71781445,60188.75
634,0.71372485,59845.832
635,0.7096352,59502.918
636,0.70554554,59160.0
637,0.703372,58977.75
638,0.7011985,58795.5
639,0.699025,58613.25
640,0.69685143,58431.0
641,0.69467795,58248.75
642,0.6925044,58066.5
643,0.69033086,57884.25
644,0.6881574,57702.0
645,0.68598384,57519.75
646,0.6838103,57337.5
647,0.68163675,57155.25
648,0.67946327,56973.0
649,0.6774915,56807.668
650,0.6755197,56642.332
651,0.6735479,56477.0
652,0.67157614,56311.668
653,0.66960436,56146.332
654,0.6676326,55981.0
655,0.66566086,55815.668
656,0.6636891,55650.332
657,0.6617173,55485.0
658,0.6597455,55319.668
659,0.65777373,55154.332
660,0.65580195,54989.0
661,0.65464115,54891.668
662,0.65348035,54794.332
663,0.65231955,54697.0
664,0.65115875,54599.668
665,0.64999795,54502.332
666,0.64883715,54405.0
667,0.64767635,54307.668
668,0.64651555,54210.332
669,0.64535475,54113.0
670,0.64419395,54015.668
671,0.64303315,53918.332
672,0.64187235,53821.0
673,0.64170635,53807.082
674,0.6415404,53793.168
675,0.6413744,53779.25
676,0.64120847,53765.332
677,0.6410425,53751.418
678,0.6408765,53737.5
679,0.64071053,53723.582
680,0.64054453,53709.668
681,0.6403786,53695.75
682,0.6402126,53681.832
683,0.64004666,53667.918
684,0.63988066,53654.0
685,0.64041734,53699.0
686,0.640954,53744.0
687,0.6414907,53789.0
688,0.6420274,53834.0
689,0.64256406,53879.0
690,0.6431007,53924.0
691,0.64363736,53969.0
692,0.64417404,54014.0
693,0.6447107,54059.0
694,0.6452474,54104.0
695,0.6457841,54149.0
696,0.64632076,54194.0
697,0.64949405,54460.082
698,0.6526674,54726.168
699,0.6558407,54992.25
700,0.65901405,55258.332
701,0.6621874,55524.418
702,0.6653607,55790.5
703,0.66853404,56056.582
704,0.67170733,56322.668
705,0.6748807,56588.75
706,0.678054,56854.832
707,0.6812273,57120.918
708,0.6844006,57387.0
709,0.6877509,57667.918
710,0.6911011,57948.832
711,0.69445133,58229.75
712,0.69780153,58510.668
713,0.7011518,58791.582
714,0.704502,59072.5
715,0.70785224,59353.418
716,0.71120244,59634.332
717,0.7145527,59915.25
718,0.7179029,60196.168
719,0.72125316,60477.082
720,0.72460335,60758.0
721,0.7273285,60986.5
722,0.7300536,61215.0
723,0.73277867,61443.5
724,0.7355038,61672.0
725,0.7382289,61900.5
726,0.740954,62129.0
727,0.7436791,62357.5
728,0.74640423,62586.0
729,0.7491293,62814.5
730,0.7518544,63043.0
731,0.75457954,63271.5
732,0.7573046,63500.0
733,0.7591422,63654.082
734,0.76097983,63808.168
735,0.76281744,63962.25
736,0.76465505,64116.332
737,0.76649266,64270.418
738,0.7683303,64424.5
739,0.7701679,64578.582
740,0.7720055,64732.668
741,0.7738431,64886.75
742,0.7756807,65040.832
743,0.77751833,65194.918
744,0.7793559,65349.0
745,0.7803567,65432.918
746,0.7813575,65516.832
747,0.7823583,65600.75
748,0.7833591,65684.664
749,0.7843599,65768.586
750,0.7853607,65852.5
751,0.78636146,65936.414
752,0.7873623,66020.336
753,0.78836304,66104.25
754,0.78936386,66188.164
755,0.7903647,66272.086
756,0.79136544,66356.0
757,0.79151154,66368.25
758,0.7916576,66380.5
759,0.7918037,66392.75
760,0.7919498,66405.0
761,0.7920959,66417.25
762,0.792242,66429.5
763,0.7923881,66441.75
764,0.79253423,66454.0
765,0.7926803,66466.25
766,0.7928264,66478.5
767,0.7929725,66490.75
768,0.7931186,66503.0
769,0.7930669,66498.664
770,0.79301524,66494.336
771,0.79296356,66490.0
