interaction_count,mean_raw_joint_reward,mean_raw_ramp_reward,mean_raw_peak_reward,mean_raw_ramp_squared,mean_raw_peak_increment,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
647168,1.6606359008663282e-05,2.264574408094543e-05,-6.039385072282146e-06,0.008977032375695165,0.005537675989727439,-0.0002732914552570352,3,0.012265485304447328,3217.9813619999913
649216,1.907695738469789e-05,2.103697226911539e-05,-1.9600148844174992e-06,0.007281343858998512,0.0026416748557251757,-0.0002538766112112849,1,0.013249946293513873,3223.7023069999996
651264,1.2143776000149355e-05,2.0091749164772754e-05,-7.947973164623396e-06,0.00772258442355409,0.006920781870590172,-0.00024246954961043747,4,0.01056766780543597,3229.9033102999674
653312,1.4285353218282168e-05,2.199943130943366e-05,-7.714078091151493e-06,0.007578195563979065,0.005573406099107261,-0.00026549167807831666,4,0.011743020559031663,3236.2284162999713
655360,2.6220531452970847e-05,2.648855632621595e-05,-2.6802487324510384e-07,0.008044374405304942,0.00048152519311359034,-0.0003196669572955486,0,nan,3241.4202272999682
657408,1.7235617530528344e-05,2.5274246090690203e-05,-8.03862856016186e-06,0.007909854935591036,0.006033995753262086,-0.00030501252111477504,4,0.01503312994328771,3247.6830698999693
659456,1.8798698785687387e-05,2.6397321201099895e-05,-7.598622415412509e-06,0.00849406799200799,0.006653753944449104,-0.0003185659212675691,4,0.015154434277235545,3254.141542600002
661504,2.2785797500099724e-05,2.2828665220454343e-05,-4.286772035461437e-08,0.008665462692759238,0.0007386265448593002,-0.0002754989686968665,0,nan,3259.4290301
663552,1.651810340772274e-05,2.450426353349898e-05,-7.98616012577624e-06,0.00819400566429725,0.006724511398109692,-0.00029572028267804457,4,0.012878070630906124,3265.8564542999957
665600,1.4291248200931109e-05,2.2486058710900095e-05,-8.194810509968987e-06,0.007441479826856573,0.007024436352363815,-0.00027136435376692934,4,0.014516502476158013,3272.1504921999876
667648,1.810400519804821e-05,2.21794644473939e-05,-4.075459249345689e-06,0.008297478578730259,0.00388630639179741,-0.00026766433878188105,2,0.012233302997833241,3277.9373288999777
669696,1.7233754626127485e-05,2.183072805581299e-05,-4.59697342968551e-06,0.007154371105705188,0.004138034375703363,-0.0002634557477276164,2,0.010280506506579072,3283.8185392000014
671744,1.3301560288621473e-05,2.1924145605061884e-05,-8.62258531644041e-06,0.008116134670518551,0.007138580340151418,-0.000264583121502111,4,0.011026606285914663,3290.184065699985
673792,1.5247852970577584e-05,2.276808889459669e-05,-7.52023592401911e-06,0.008143946553061086,0.007603424275814747,-0.00027476792659957054,4,0.011926152217448568,3296.3216393999755
675840,2.144348390668675e-05,2.176528371594718e-05,-3.2179980926042905e-07,0.008366989455205708,0.0004600714191970003,-0.0002626659578749917,0,nan,3301.4641573000117
677888,1.7365455753471116e-05,2.524798022401235e-05,-7.882524470541232e-06,0.00934894817345608,0.0065735454528550495,-0.0003046955416018776,4,0.011903997998176187,3308.317196400021
679936,1.4134965555496425e-05,2.2865215140538785e-05,-8.730249585042359e-06,0.006908974686730825,0.0068431140286177704,-0.00027594005735413036,4,0.014369148109965355,3314.9085268999916
681984,1.9567481414809985e-05,2.1920496723438796e-05,-2.3530153086288083e-06,0.007254823945651251,0.002036796924798199,-0.00026453908637722086,2,0.010968488470055084,3320.630276400014
684032,1.6647457671076152e-05,2.2430812576597277e-05,-5.783354905521121e-06,0.008293280632461424,0.005223246880465458,-0.0002706976370369788,2,0.010690917718060631,3326.4910238999873
686080,1.5801550030683238e-05,2.3907878997306457e-05,-8.106328966623219e-06,0.008499574640013375,0.007080338595788285,-0.0002885230452101008,4,0.012780733578788171,3332.6907902999665
688128,1.616723364455636e-05,2.360748053876784e-05,-7.440246894211479e-06,0.008678851464340772,0.006541704714973224,-0.0002848978019150453,4,0.013338261958940847,3339.031854700006
690176,2.4817661012386784e-05,2.504945427099364e-05,-2.3179325860686088e-07,0.008637910064119986,0.0009000094790888229,-0.000302299707470182,0,nan,3344.0902013999876
692224,1.5351474058178864e-05,2.3875008860570403e-05,-8.52353480239154e-06,0.007635572412259489,0.006736208262807063,-0.00028812636460331725,4,0.013807592882394646,3350.249013199995
694272,1.4962225314992096e-05,2.294782553320637e-05,-7.98560021821427e-06,0.0070462222218510085,0.007099758740708601,-0.0002769370091147252,4,0.012955317849501326,3356.6487041999935
696320,2.0473066135449604e-05,2.1045755112782496e-05,-5.726889773328906e-07,0.007570236620800969,0.0007186966514535029,-0.00025398260358311863,0,nan,3361.7661915000062
698368,1.5291981538340006e-05,2.2949017328499617e-05,-7.65703579015961e-06,0.008381235177978688,0.00670733704483854,-0.00027695139183798204,4,0.010819216503327157,3367.982111199992
700416,1.6200979405263373e-05,2.3940301309590286e-05,-7.739321904326913e-06,0.008215796463413128,0.007095011564485507,-0.00028891432141966907,4,0.013202819895420884,3374.0460276000085
702464,1.938990804440951e-05,2.335595772252937e-05,-3.966049678119861e-06,0.008417233640156403,0.003349341373448708,-0.00028186239551663086,2,0.012556955672855334,3379.6581261999672
704512,2.0120360500001775e-05,2.3863573218149174e-05,-3.743212718147397e-06,0.007403417737288919,0.0039153776994733614,-0.00028798835794970827,2,0.014090313623290007,3385.2812228999683
706560,1.4867112163994918e-05,2.3104313601227202e-05,-8.237201437232279e-06,0.006679318222489752,0.0062363517202437425,-0.0002788255251946963,4,0.01273319018176647,3391.2242474000086
708608,1.6434971102181188e-05,2.425952998214173e-05,-7.824558879960538e-06,0.007188911961867626,0.007266095634645504,-0.0002927668099124081,4,0.014045012757435409,3397.2121228000033
710656,2.0997666647129574e-05,2.089443223004067e-05,1.0323441708890245e-07,0.009280700113458714,0.0015123647273997173,-0.0002521564215556974,0,nan,3402.123700700002
712704,1.5400624626856113e-05,2.3171124658470028e-05,-7.770500031613917e-06,0.00923155288669196,0.007149211074723247,-0.00027963180875048885,4,0.011191056530266964,3408.06049850001
714752,1.4477137245330122e-05,2.2350742624303622e-05,-7.8736053789735e-06,0.007563857360812445,0.006850775209048881,-0.0002697313436042492,4,0.013434708767548813,3414.0892857
716800,2.443567626710813e-05,2.4567600759014662e-05,-1.3192449190652628e-07,0.00861428110940336,0.0006265695799423936,-0.00029648464363131027,0,nan,3419.007687299978
718848,1.4691575107055657e-05,2.287653481575487e-05,-8.18495970869921e-06,0.007477638263368109,0.0067092930768937655,-0.00027607666450211294,4,0.013183200540068125,3425.0866008999874
720896,1.5070393071407569e-05,2.3239955610725925e-05,-8.169562539318356e-06,0.00765363948353276,0.006670579415276063,-0.00028046246863260645,4,0.012980206487666308,3431.2556902000215
722944,1.5692624147201897e-05,2.224336563582504e-05,-6.550741488623146e-06,0.006191575340660814,0.004708831457554164,-0.00026843550570475083,3,0.011951207135333325,3436.8654921000125
724992,2.0855067618568733e-05,2.2408410700068117e-05,-1.5533430814993815e-06,0.007244958841315258,0.0025084649658592153,-0.0002704272886035046,1,0.009964662214395584,3442.183880399971
727040,1.4638907822402658e-05,2.2778576032969623e-05,-8.139668210566966e-06,0.00869116258207131,0.006995596293785284,-0.00027489448659676806,4,0.011745257209645843,3448.178148599982
729088,1.812437357511168e-05,2.5451847963300868e-05,-7.32747438818919e-06,0.008267911005633535,0.006670694674159457,-0.0003071558410272783,4,0.01466121481360063,3454.200959299982
731136,2.2655767966458315e-05,2.3501365851263344e-05,-8.455978848050311e-07,0.008666770662715949,0.0010151946793546265,-0.00028361719760950385,0,nan,3459.1538833999657
733184,1.5728461517296133e-05,2.3824717214487576e-05,-8.096255697191444e-06,0.009069653057908699,0.007033015439793754,-0.000287519439209472,4,0.012654332184777652,3465.1422288999893
735232,1.6128808081207745e-05,2.3866560261087115e-05,-7.737752179879374e-06,0.008076771795506735,0.006368485643751162,-0.00028802440592890063,4,0.013618838614165569,3471.1177406000206
737280,2.3422826579534078e-05,2.35517869274363e-05,-1.289603479022249e-07,0.007252784658659955,0.00025447864632254305,-0.0002842256849806266,0,nan,3476.0365775999962
739328,1.4436083646399354e-05,2.25248336114706e-05,-8.088749965071244e-06,0.0065399907218189075,0.007009631725666388,-0.0002718322937456945,4,0.012993662176705324,3482.0803168999846
741376,1.4309293714003163e-05,2.223625759894745e-05,-7.926963884944293e-06,0.007469361033648822,0.006601325310214154,-0.000268349725094701,4,0.011502738606430828,3488.156931400008
743424,1.917293627692024e-05,2.543423545444604e-05,-6.261299177525801e-06,0.008342562926448933,0.004868584637182898,-0.000306943291236092,4,0.014543550031009399,3494.3243217999698
745472,2.1104934182815014e-05,2.2698812600143646e-05,-1.5938784173286294e-06,0.007813625662718007,0.002519423494819161,-0.00027393189227637875,0,nan,3499.4560742999893
747520,1.3649778579830542e-05,2.213992424320313e-05,-8.490145663372586e-06,0.00741826582636587,0.006967470345759972,-0.0002671871630306303,4,0.012214715464392248,3505.4647889999906
749568,1.5185660986386123e-05,2.279861872063676e-05,-7.612957734250639e-06,0.007532765509302881,0.0070096338300468805,-0.00027513636406655825,4,0.011570219201636053,3511.5060487000155
751616,2.3964602970611185e-05,2.3778137104455537e-05,1.8646586615564626e-07,0.008240726507700344,0.0005857542021513543,-0.0002869573050613872,0,nan,3516.4853577999747
753664,1.92058353766501e-05,2.7215232468846273e-05,-8.009397092196177e-06,0.008406713570853187,0.00597445045778462,-0.00032843656891926693,4,0.013605222953629221,3522.51393929997
755712,1.7006976934454302e-05,2.5078394425093212e-05,-8.071417490638909e-06,0.007916582651485243,0.007102184668218455,-0.0003026489605925773,4,0.016516086461324745,3528.585575699981
757760,1.990969269158376e-05,2.3680585067365212e-05,-3.7708923757814503e-06,0.00874907144584681,0.0034705513912631544,-0.0002857800358100696,2,0.01299079914121025,3534.1541967999656
759808,2.056499269592343e-05,2.4310607237983695e-05,-3.7456145420602645e-06,0.009439908160215789,0.005133094685957396,-0.00029338321613556824,2,0.011319090764377428,3539.739999499987
761856,1.3628181255241745e-05,2.1643376350976414e-05,-8.015195095734666e-06,0.008132487315684918,0.006600715157822573,-0.00026119476571366,4,0.013156378290360718,3545.762186500011
763904,1.7090632942588858e-05,2.487759236359741e-05,-7.786959421008551e-06,0.008439427803777474,0.006723472846478436,-0.000300225658120879,4,0.01379760649606623,3551.824989799992
765952,2.2316081057971222e-05,2.2297249040440864e-05,1.8832017530359808e-08,0.006825218148272588,0.0006291788872373761,-0.00026908577685543704,0,nan,3556.7633415000164
768000,1.3831789149976758e-05,2.1926489585302e-05,-8.094700435325242e-06,0.00805161423433207,0.006943051834569825,-0.00026461140892638927,4,0.012066729900845063,3562.752682099992
770048,1.6268766263005142e-05,2.428731627847704e-05,-8.018550015471897e-06,0.008847502954637848,0.007027459595709616,-0.00029310213814602836,4,0.012891730121830975,3568.8263907000073
772096,2.3000130346445006e-05,2.2979502336300792e-05,2.062801014421204e-08,0.008643685868636833,0.0008621211374765244,-0.000277319288433286,0,nan,3573.8256133999676
774144,1.3739860573684154e-05,2.1466246274477164e-05,-7.72638570079301e-06,0.008666563772481064,0.007713598440332788,-0.00025905713949112404,4,0.012575635506862557,3579.842481700005
776192,1.4084156725817575e-05,2.2045160612528773e-05,-7.961003886711196e-06,0.009061246278275197,0.006817045544954937,-0.00026604354459001446,4,0.01174793970751376,3585.8426573000033
778240,2.438369390729686e-05,2.4378322289114e-05,5.371618182861212e-09,0.007597102867611032,0.00036198106722251357,-0.0002942004091940104,0,nan,3590.8635897000204
780288,1.545891606216285e-05,2.3661971598345387e-05,-8.20305553618254e-06,0.006364842172482397,0.0064891752450408745,-0.00028555540631599664,4,0.013337814636451775,3597.144946000015
782336,1.3694971244340725e-05,2.1793164954993657e-05,-8.098193710652932e-06,0.007642050555249994,0.007670579022688337,-0.00026300243188821673,4,0.012634894871812683,3603.3124479000107
784384,1.398850810337351e-05,2.181741670086006e-05,-7.828908597486552e-06,0.009157497550183712,0.0064717429870017554,-0.0002632951047585214,4,0.011875104852553806,3609.429355899978
786432,2.382826082618229e-05,2.3882227965892968e-05,-5.396713971067464e-08,0.007691809016784457,0.001017847376198044,-0.00028821348560019,0,nan,3614.422145300021
788480,1.4339615713666078e-05,2.2981730882496878e-05,-8.642115168830798e-06,0.0066341389726119245,0.006490640301689152,-0.00027734618278618775,4,0.013394490024074515,3620.438295900007
790528,1.7598473329820505e-05,2.5320073893377807e-05,-7.721600563557306e-06,0.0077130487226860335,0.006516306436272603,-0.00030556557633093224,4,0.011812057895937117,3626.6844873999944
792576,2.5314258533574952e-05,2.537224204164939e-05,-5.7983508074439175e-08,0.008701470118494765,0.0004586893372630605,-0.0003061951475699361,0,nan,3631.742114899971
794624,1.7040404969662946e-05,2.484512431182699e-05,-7.80471934216404e-06,0.00728821992197835,0.0065281196859103205,-0.00029983382992190344,4,0.014870177426642858,3637.8265272999997
796672,1.4888223398103856e-05,2.268319935959561e-05,-7.794975961491755e-06,0.007267387555976642,0.0067979802311152245,-0.00027374346988604355,4,0.013801966515198726,3643.8924165000208
798720,2.008828295484067e-05,2.381594569305793e-05,-3.7276627382172564e-06,0.008055357315887475,0.0035758352132032782,-0.00028741358347570767,3,0.014227546433504832,3649.7129664999666
800768,2.002339727954763e-05,2.461532121757449e-05,-4.591923938026859e-06,0.00863463915953608,0.003909378647095334,-0.000297060539637144,1,0.012012250505873467,3654.9285645000055
802816,1.836583470223063e-05,2.6186533733769715e-05,-7.820699031539086e-06,0.009309249569423361,0.006863848704300173,-0.000316022113764901,4,0.013642956408304548,3660.9950683999923
804864,1.6444223691806215e-05,2.3854306754927394e-05,-7.410083063121176e-06,0.00727295897114086,0.0060753442805691355,-0.00028787652920122847,4,0.014632406760799202,3666.9838744999724
806912,2.247118269221072e-05,2.295971803845448e-05,-4.885353462437584e-07,0.00812972108596393,0.0013013636922075613,-0.00027708052924169883,0,nan,3671.9475906000007
808960,1.534769634353127e-05,2.326708760724905e-05,-7.919391263717785e-06,0.007804313448287841,0.007011902780831455,-0.0002807899007005186,4,0.01170821951193059,3677.9871873999946
811008,1.4154039265126703e-05,2.2168444749877492e-05,-8.014405484750787e-06,0.006934179902999043,0.0069882958483548025,-0.000267531351799427,4,0.012468597776911321,3684.0215554999886
813056,2.1562441183574284e-05,2.3847905925912314e-05,-2.285464742338029e-06,0.008664629568336791,0.002020589887893287,-0.0002877992832573491,1,0.01152388881538532,3689.37775460002
815104,1.8068588903000282e-05,2.3670743742676524e-05,-5.6021548396762445e-06,0.008269538792122645,0.005553579691209399,-0.000285661269567008,3,0.013270051323706858,3695.2136999000213
817152,1.760384473545673e-05,2.5408657566793427e-05,-7.804812831336695e-06,0.008674841843875968,0.007681546370567092,-0.0003066346143335359,4,0.014881160429665282,3701.2920996000175
819200,1.2922418960746667e-05,2.0682281874773298e-05,-7.759862914026632e-06,0.00822248753092298,0.006807717051141556,-0.00024959616656398346,4,0.011797332148757559,3707.367034900002
821248,2.303780223754879e-05,2.3180430753019623e-05,-1.4262851547083355e-07,0.006812429392744482,0.0007239025186175984,-0.0002797441157744103,0,nan,3712.4289814999793
823296,1.3959068539358657e-05,2.1807924323449388e-05,-7.848855784090726e-06,0.008033880272613467,0.007442829879990522,-0.00026318054965151583,4,0.01255420933023323,3718.5221419999725
825344,1.4655965271781649e-05,2.2501276243915682e-05,-7.845310972134032e-06,0.008231494263829253,0.0064578929910790285,-0.0002715480007130568,4,0.012558749896832588,3724.6058592000045
827392,2.376064600889288e-05,2.420232948159884e-05,-4.416834727059627e-07,0.008233206724326796,0.0010244516581719245,-0.0002920765076649341,0,nan,3729.6140688000014
829440,1.74922314854385e-05,2.5607625176577073e-05,-8.115393691138574e-06,0.007899821137949185,0.005944238283193463,-0.0003090357784300842,4,0.01334803948032493,3735.6954850999755
831488,1.7059822304649947e-05,2.4925281242279525e-05,-7.86545893762958e-06,0.008211288254931668,0.006428523618190677,-0.0003008011730171009,4,0.013720271733746108,3741.746943700011
833536,2.577688518517592e-05,2.5623427472325876e-05,1.5345771285004675e-07,0.00772687827616299,0.00030086220240325057,-0.000309226482360419,0,nan,3746.701282299997
835584,1.4994225377349549e-05,2.273392692434198e-05,-7.739701546992431e-06,0.008039930701779264,0.0073420179556899804,-0.0002743556559966711,4,0.014587040209028455,3752.903287199966
837632,1.394927255724115e-05,2.186702110959714e-05,-7.917748552355987e-06,0.008447852928169838,0.007229266992495391,-0.00026389373649269904,4,0.011674747880078828,3758.981648500019
839680,1.7543997428827426e-05,2.5515168801915112e-05,-7.971171373087684e-06,0.00912006850776822,0.005835517371357248,-0.00030792000422152476,4,0.01527202156458566,3765.0328809000202
841728,2.4404527244000333e-05,2.400530554253999e-05,3.9922170146034163e-07,0.007318353345249412,0.0010949828325187744,-0.00028969880001119565,0,nan,3770.0060317000025
843776,1.4689539038247556e-05,2.2897157000122797e-05,-8.207617961875244e-06,0.007730404472064241,0.0064582288827933374,-0.00027632553540502273,4,0.013080104913007044,3776.0379133999813
845824,1.5404685669853598e-05,2.3239449992165918e-05,-7.834764322312318e-06,0.007719629394937015,0.007157262019288835,-0.0002804563667694229,4,0.012753985211352037,3782.0920984999975
847872,2.3847865207513243e-05,2.3911506346572644e-05,-6.364113905939727e-08,0.007709592225619951,0.0004890438481954892,-0.0002885668204800207,0,nan,3787.0554117999854
849920,1.805640437700621e-05,2.564776952653329e-05,-7.5913651495270836e-06,0.009061815387429315,0.007386503006563738,-0.00030952024508221394,4,0.013186137312863753,3793.103637000022
851968,1.3392215018315388e-05,2.126614888947693e-05,-7.87393387116154e-06,0.007171332733326506,0.006585945211175342,-0.00025664234113676767,4,0.013188470922016419,3799.1355083999806
854016,2.4070439098469314e-05,2.423037216871683e-05,-1.5993307024751684e-07,0.007768278894762606,0.0005749056076716369,-0.0002924149300521341,1,0.011401729701165774,3804.303967199987
856064,1.715528774931682e-05,2.526991805871588e-05,-8.114630309399056e-06,0.007497417111307534,0.006508146509536823,-0.00030496028992500117,3,0.013920598609682632,3810.136484300019
858112,1.6019329430399484e-05,2.3985197356661268e-05,-7.965867926261782e-06,0.007549425115038436,0.00639120818339854,-0.0002894561321014228,4,0.014162320047857356,3816.2105367999757
860160,1.7715415760276717e-05,2.5295338479163356e-05,-7.579922718886641e-06,0.008161894092821366,0.006039758622414795,-0.0003052670664951375,4,0.01406053055847174,3822.26318249997
862208,2.2209520916534985e-05,2.290584151945129e-05,-6.963206029163035e-07,0.006543193707065253,0.0010267651699720933,-0.00027643034118738117,0,nan,3827.439365099999
864256,1.5507664147177574e-05,2.3515083816923753e-05,-8.007419669746176e-06,0.008930261484006467,0.008067251162529529,-0.0002837827476035821,4,0.012054592673101775,3833.6044318000204
866304,1.5072663870747685e-05,2.2671651872308744e-05,-7.598988001561058e-06,0.009246836747327233,0.007167114253799458,-0.0002736041134756775,4,0.012607634428117586,3839.70449069998
868352,2.3805229814976744e-05,2.39265397081031e-05,-1.2130989312635656e-07,0.008015546629765277,0.0004481410282200636,-0.0002887482448233931,0,nan,3844.6984106000164
870400,1.718150658148757e-05,2.5097343314430528e-05,-7.915836732942957e-06,0.008584211204306712,0.006841716543304283,-0.00030287763797778443,4,0.013320350720557695,3850.8403126000194
872448,1.5708309562911484e-05,2.3586030539027833e-05,-7.877720976116347e-06,0.008553015013240704,0.007149409256206076,-0.0002846389408406088,4,0.014697316291080816,3857.01611159998
874496,1.797740604468503e-05,2.3699929140669817e-05,-5.722523095984789e-06,0.008666308796995247,0.00495272071375497,-0.00028601348232103955,3,0.01226112890677189,3862.8610273000086
876544,2.2918869874084e-05,2.4997263147858834e-05,-2.078393273774839e-06,0.008623013353151927,0.0028063567066535944,-0.0003016698589678751,1,0.012016792572451586,3868.1024798
878592,1.4467639746130768e-05,2.2719941669494982e-05,-8.252301923364214e-06,0.007606154362584947,0.007103696800232727,-0.0002741868803258159,4,0.014160121357207095,3874.1951658999897
880640,1.497995575630193e-05,2.278400395500293e-05,-7.804048198701002e-06,0.007432671348289824,0.005840717271960507,-0.00027495999138681614,4,0.01140364973097626,3880.265009799972
882688,2.5031460130179738e-05,2.4892742996135596e-05,1.3871713404414296e-07,0.006755465738675575,0.00048155313837500304,-0.000300408497704318,0,nan,3885.315085600014
884736,1.485988543541965e-05,2.2626726464114918e-05,-7.76684102869527e-06,0.008427256731436291,0.00758021712856251,-0.00027306194846050193,4,0.013926489841047376,3891.436546700017
886784,1.6526971367784914e-05,2.4186310383891385e-05,-7.659339016106467e-06,0.009543608596228388,0.007066884663595456,-0.00029188318734352063,4,0.014165677778623952,3897.540722900012
888832,2.3030248644478892e-05,2.287383856574996e-05,1.5641007872893138e-07,0.007807159331183323,0.0008461679605425672,-0.0002760441258456243,0,nan,3902.5683498000144
890880,1.5718613319368905e-05,2.3417141507188826e-05,-7.698528187819916e-06,0.007599854056768076,0.007448726503997233,-0.0002826007684969112,4,0.012636422038520546,3908.8627974999836
892928,1.373367025043483e-05,2.185473037239241e-05,-8.12106012195758e-06,0.007019258232485308,0.006530886602102109,-0.00026374541045647536,4,0.012946295894856592,3914.9806364999968
894976,2.017275008091249e-05,2.5739942610760143e-05,-5.567192529847647e-06,0.007167555880781494,0.004194674819275016,-0.0003106326005090812,3,0.012240178296306678,3920.6743400999694
897024,2.345555326848795e-05,2.5883697141950433e-05,-2.4281438734624833e-06,0.00814530046959736,0.0023800511224290532,-0.00031236744679579884,1,0.01753437995631257,3926.0815981000196
899072,1.6445931731424957e-05,2.4551776143498405e-05,-8.105844412073446e-06,0.008010769527166865,0.00695281305371448,-0.00029629367034344383,4,0.014824406978094815,3932.103634500003
901120,1.8668958578935316e-05,2.6510679026796944e-05,-7.84172044786163e-06,0.008533258409090133,0.006564901050988364,-0.0003199339366014342,4,0.013643998048725871,3938.1937889999826
903168,2.2531119937004757e-05,2.2589722394623805e-05,-5.860245761905022e-08,0.0077836805166714455,0.0011409370102896863,-0.000272615379075742,0,nan,3943.230457799975
905216,1.645503073826891e-05,2.4421770046207157e-05,-7.966739307938246e-06,0.008215308444648786,0.006626135237331847,-0.0002947247417450275,4,0.012609720568470477,3949.345119800011
907264,1.7550070415411938e-05,2.5521220255544802e-05,-7.971149840132869e-06,0.008370673945423162,0.006366656752276874,-0.00030799303386289876,4,0.014630444251265421,3955.5181617999915
909312,2.0196050565356272e-05,2.415293897218666e-05,-3.956888406830389e-06,0.008258153228509636,0.00398985770036961,-0.0002914804572925157,2,0.012202329710587254,3961.2291929000057
911360,2.0132468853046417e-05,2.3925905699907652e-05,-3.793436846861237e-06,0.007830575924771897,0.003530681423040309,-0.0002887405935392595,2,0.01465815287020781,3966.7270027999766
913408,1.6555715728389963e-05,2.4612670637842576e-05,-8.056954909452616e-06,0.008701878838817127,0.007475018557004153,-0.00029702855213478507,4,0.013684114312264559,3972.8288747000042
915456,1.8335577771314448e-05,2.402865265727843e-05,-5.693074885963982e-06,0.008581021034116293,0.005051763169764076,-0.0002899805556885589,4,0.013678396103747539,3978.9089571000077
917504,1.913915796761395e-05,2.1528381883414988e-05,-2.389223915801038e-06,0.0063646113823749035,0.002380196634433065,-0.0002598069991967359,0,nan,3983.9019586999784
919552,1.7400938942298088e-05,2.5079250115678567e-05,-7.678311173380476e-06,0.009151382384918829,0.007533998750121772,-0.00030265928716539757,4,0.011194124879599653,3990.174106999999
921600,1.615925665134668e-05,2.369916565733074e-05,-7.5399090059840625e-06,0.008353185103442604,0.006610568867392242,-0.0002860042685159177,4,0.015348770213036642,3996.3689073999994
923648,2.1854468560155205e-05,2.172168488866329e-05,1.327836714919106e-07,0.0066891320318475025,0.0006086284329811068,-0.0002621398021914636,0,nan,4001.4649266999913
925696,1.559284952375097e-05,2.328968733315693e-05,-7.696837809405962e-06,0.007376257725243273,0.006462861374429565,-0.00028106263680314776,4,0.011830138724225399,4007.569781999977
927744,1.65199338716538e-05,2.4337327842532087e-05,-7.817393970878288e-06,0.007798167458692204,0.006999707804614316,-0.00029370568347761165,4,0.013576236195512733,4013.723178999964
929792,2.5645583113335357e-05,2.5518914126097824e-05,1.2666898723753015e-07,0.007733255930831938,0.00019820604070266049,-0.000307965203226364,0,nan,4018.7539242000203
931840,1.5593724640054177e-05,2.3261407568315028e-05,-7.667682928260852e-06,0.0076420506594378265,0.006575997892186042,-0.000280721353334592,4,0.01458759847236903,4024.822007199982
933888,1.4735183175146538e-05,2.2786674840137058e-05,-8.05149166499052e-06,0.007989469538866823,0.007327948534147345,-0.00027499222393711435,4,0.012673284385248442,4030.8998190999846
935936,1.758796772615038e-05,2.5034485204174532e-05,-7.446517478024152e-06,0.008903481682061913,0.00636375928536932,-0.0003021190590428125,4,0.013704587630100918,4037.03006010002
937984,2.8328219774819732e-05,2.8382802297126694e-05,-5.458252230696317e-08,0.008888672198782229,0.000538515686037349,-0.0003425269364666706,0,nan,4042.0785747999907
940032,1.543940059962464e-05,2.3401138606421135e-05,-7.961738006796497e-06,0.0074462499389990645,0.007186608834529961,-0.00028240764364203776,4,0.01704182787452971,4048.120341299975
942080,1.5120608302862689e-05,2.2811819805141336e-05,-7.691211502278646e-06,0.008309584825850962,0.006796811263760769,-0.00027529567627914575,4,0.011575214004295247,4054.1526399999857
944128,2.311169392410156e-05,2.3174306403912583e-05,-6.261247981102528e-08,0.007642034505608495,0.0005938403086598711,-0.00027967020642199596,0,nan,4059.1605259000207
946176,1.7788536275421104e-05,2.5486034563140666e-05,-7.697498287719562e-06,0.008497023750233484,0.006972260321365747,-0.00030756840886285534,4,0.012898262103554936,4065.4261521999724
948224,1.8466339174607144e-05,2.6552003516906604e-05,-8.085664342299459e-06,0.00799813239989747,0.0064753440234736025,-0.00032043264532124734,4,0.015320397211593256,4071.4974325000076
950272,1.973949086954556e-05,2.5556672471096702e-05,-5.817181601551142e-06,0.007284438674859827,0.004609391512821829,-0.00030842087529507395,3,0.01338637128065275,4077.4071609000093
952320,2.165579138982886e-05,2.3335269078813856e-05,-1.6794776889849978e-06,0.0070410997063327235,0.0026683114879609868,-0.000281612722574638,1,0.018099769976365733,4082.660308999999
954368,1.3458686112440424e-05,2.1125872528810178e-05,-7.667186416369752e-06,0.007158190106916405,0.006651200339806696,-0.0002549494698136728,4,0.012274608611545949,4088.8957926000003
956416,1.6810320449824072e-05,2.4389390594864673e-05,-7.579070145040598e-06,0.008382659275750347,0.006323765559265294,-0.00029433398278625,4,0.013409624571688638,4094.962662199978
958464,2.4086348555413305e-05,2.445662025621772e-05,-3.702717008044154e-07,0.007290653849149248,0.0010974936139704888,-0.0002951453181047954,0,nan,4100.049885099987
960512,1.6220903077582493e-05,2.3807937157203868e-05,-7.587034079621379e-06,0.00879562331482258,0.007835866519629309,-0.000287316935539998,4,0.013692386403059021,4106.1933753999765
962560,1.4331618230522679e-05,2.22615228050896e-05,-7.929904574566917e-06,0.008733611458872515,0.007021365576884018,-0.0002686546285206726,4,0.01275649091506789,4112.227316999983
964608,2.9327953248019418e-05,2.8971091756015425e-05,3.568614920039941e-07,0.008847711888678864,0.0002043160959987363,-0.00034962648160669334,0,nan,4117.205927499977
966656,1.9042250759732005e-05,2.6603514796099388e-05,-7.561264036367383e-06,0.008142232307660102,0.006684896381211602,-0.0003210542893883369,4,0.01622899385957712,4123.284634299984
968704,1.625684742527608e-05,2.369275719303536e-05,-7.43590976775928e-06,0.007348441007300333,0.006805728247795637,-0.0002859269304285938,4,0.015201151288454015,4129.497457599966
970752,1.9947587210539905e-05,2.0121979169908803e-05,-1.7439195936889855e-07,0.0067056497666385445,0.0007219202356771098,-0.00024283436880412473,4,0.011436611703461726,4135.532976799994
972800,1.5686032398606288e-05,2.3715539600088383e-05,-8.029507201482093e-06,0.007174628161022538,0.0064857577674460876,-0.000286201871148383,0,nan,4140.522559500008
974848,1.5556993532837447e-05,2.3677491121224798e-05,-8.120497588387347e-06,0.008045709179622494,0.007902123832436264,-0.000285742697710682,4,0.013262769064305149,4146.764501700003
