timestep,timestamp_utc,timestamp_local,reference_timestamp_utc,price_usd_kwh,net_demand_mw,net_demand_signed,solar_fraction
6566,2025-05-24 02:10:00+00:00,2025-05-23 21:10:00-05:00,2025-05-24 04:10:00+00:00,0.04106842,23274,0.6976409580048559,0.0
6567,2025-05-24 02:15:00+00:00,2025-05-23 21:15:00-05:00,2025-05-24 04:15:00+00:00,0.04106842,23170,0.6945235454572705,0.0
6568,2025-05-24 02:20:00+00:00,2025-05-23 21:20:00-05:00,2025-05-24 04:20:00+00:00,0.04106842,23108,0.6926650879769791,0.0
6569,2025-05-24 02:25:00+00:00,2025-05-23 21:25:00-05:00,2025-05-24 04:25:00+00:00,0.04106842,22988,0.6890680734989958,0.0
6570,2025-05-24 02:30:00+00:00,2025-05-23 21:30:00-05:00,2025-05-24 04:30:00+00:00,0.04106842,22925,0.6871796408980546,0.0
6571,2025-05-24 02:35:00+00:00,2025-05-23 21:35:00-05:00,2025-05-24 04:35:00+00:00,0.04106842,22714,0.6808548904409341,0.0
6572,2025-05-24 02:40:00+00:00,2025-05-23 21:40:00-05:00,2025-05-24 04:40:00+00:00,0.04106842,22673,0.6796259104942898,0.0
6573,2025-05-24 02:45:00+00:00,2025-05-23 21:45:00-05:00,2025-05-24 04:45:00+00:00,0.04106842,22634,0.6784568807889452,0.0
6574,2025-05-24 02:50:00+00:00,2025-05-23 21:50:00-05:00,2025-05-24 04:50:00+00:00,0.04106842,22708,0.6806750397170349,0.0
6575,2025-05-24 02:55:00+00:00,2025-05-23 21:55:00-05:00,2025-05-24 04:55:00+00:00,0.04106842,22611,0.6777674530139984,0.0
6576,2025-05-24 03:00:00+00:00,2025-05-23 22:00:00-05:00,2025-05-24 05:00:00+00:00,0.03750083,22598,0.6773777764455502,0.0
6577,2025-05-24 03:05:00+00:00,2025-05-23 22:05:00-05:00,2025-05-24 05:05:00+00:00,0.03750083,22537,0.6755492940859087,0.0
6578,2025-05-24 03:10:00+00:00,2025-05-23 22:10:00-05:00,2025-05-24 05:10:00+00:00,0.03750083,22358,0.6701837474895836,0.0
6579,2025-05-24 03:15:00+00:00,2025-05-23 22:15:00-05:00,2025-05-24 05:15:00+00:00,0.03750083,22360,0.6702436977308833,0.0
6580,2025-05-24 03:20:00+00:00,2025-05-23 22:20:00-05:00,2025-05-24 05:20:00+00:00,0.03750083,22389,0.6711129762297293,0.0
6581,2025-05-24 03:25:00+00:00,2025-05-23 22:25:00-05:00,2025-05-24 05:25:00+00:00,0.03750083,22399,0.6714127274362279,0.0
6582,2025-05-24 03:30:00+00:00,2025-05-23 22:30:00-05:00,2025-05-24 05:30:00+00:00,0.03750083,22242,0.6667066334941998,0.0
6583,2025-05-24 03:35:00+00:00,2025-05-23 22:35:00-05:00,2025-05-24 05:35:00+00:00,0.03750083,22014,0.6598723059860316,0.0
6584,2025-05-24 03:40:00+00:00,2025-05-23 22:40:00-05:00,2025-05-24 05:40:00+00:00,0.03750083,21774,0.6526782770300651,0.0
6585,2025-05-24 03:45:00+00:00,2025-05-23 22:45:00-05:00,2025-05-24 05:45:00+00:00,0.03750083,21554,0.6460837504870958,0.0
6586,2025-05-24 03:50:00+00:00,2025-05-23 22:50:00-05:00,2025-05-24 05:50:00+00:00,0.03750083,21210,0.6357723089835436,0.0
6587,2025-05-24 03:55:00+00:00,2025-05-23 22:55:00-05:00,2025-05-24 05:55:00+00:00,0.03750083,21054,0.6310961901621654,0.0
6588,2025-05-24 04:00:00+00:00,2025-05-23 23:00:00-05:00,2025-05-24 06:00:00+00:00,0.03565201,20921,0.627109499115734,0.0
6589,2025-05-24 04:05:00+00:00,2025-05-23 23:05:00-05:00,2025-05-24 06:05:00+00:00,0.03565201,20848,0.6249213153082941,0.0
6590,2025-05-24 04:10:00+00:00,2025-05-23 23:10:00-05:00,2025-05-24 06:10:00+00:00,0.03565201,20670,0.6195857438326189,0.0
6591,2025-05-24 04:15:00+00:00,2025-05-23 23:15:00-05:00,2025-05-24 06:15:00+00:00,0.03565201,20461,0.613320943616798,0.0
6592,2025-05-24 04:20:00+00:00,2025-05-23 23:20:00-05:00,2025-05-24 06:20:00+00:00,0.03565201,20173,0.6046881088696382,0.0
6593,2025-05-24 04:25:00+00:00,2025-05-23 23:25:00-05:00,2025-05-24 06:25:00+00:00,0.03565201,20060,0.601300920236204,0.0
6594,2025-05-24 04:30:00+00:00,2025-05-23 23:30:00-05:00,2025-05-24 06:30:00+00:00,0.03565201,19938,0.597643955516921,0.0
6595,2025-05-24 04:35:00+00:00,2025-05-23 23:35:00-05:00,2025-05-24 06:35:00+00:00,0.03565201,19814,0.5939270405563383,0.0
6596,2025-05-24 04:40:00+00:00,2025-05-23 23:40:00-05:00,2025-05-24 06:40:00+00:00,0.03565201,19798,0.5934474386259405,0.0
6597,2025-05-24 04:45:00+00:00,2025-05-23 23:45:00-05:00,2025-05-24 06:45:00+00:00,0.03565201,19860,0.5953058961062319,0.0
6598,2025-05-24 04:50:00+00:00,2025-05-23 23:50:00-05:00,2025-05-24 06:50:00+00:00,0.03565201,19721,0.5911393543359013,0.0
6599,2025-05-24 04:55:00+00:00,2025-05-23 23:55:00-05:00,2025-05-24 06:55:00+00:00,0.03565201,19610,0.5878121159437667,0.0
6600,2025-05-24 05:00:00+00:00,2025-05-24 00:00:00-05:00,2025-05-24 07:00:00+00:00,0.0319837,19484,0.5840352507418842,0.0
6601,2025-05-24 05:05:00+00:00,2025-05-24 00:05:00-05:00,2025-05-24 07:05:00+00:00,0.0319837,19266,0.5775006744402146,0.0
6602,2025-05-24 05:10:00+00:00,2025-05-24 00:10:00-05:00,2025-05-24 07:10:00+00:00,0.0319837,19585,0.5870627379275202,0.0
6603,2025-05-24 05:15:00+00:00,2025-05-24 00:15:00-05:00,2025-05-24 07:15:00+00:00,0.0319837,19569,0.5865831359971224,0.0
6604,2025-05-24 05:20:00+00:00,2025-05-24 00:20:00-05:00,2025-05-24 07:20:00+00:00,0.0319837,19503,0.5846047780342316,0.0
6605,2025-05-24 05:25:00+00:00,2025-05-24 00:25:00-05:00,2025-05-24 07:25:00+00:00,0.0319837,19465,0.5834657234495368,0.0
6606,2025-05-24 05:30:00+00:00,2025-05-24 00:30:00-05:00,2025-05-24 07:30:00+00:00,0.0319837,19430,0.5824165942267918,0.0
6607,2025-05-24 05:35:00+00:00,2025-05-24 00:35:00-05:00,2025-05-24 07:35:00+00:00,0.0319837,19318,0.5790593807140074,0.0
6608,2025-05-24 05:40:00+00:00,2025-05-24 00:40:00-05:00,2025-05-24 07:40:00+00:00,0.0319837,19367,0.5805281616258505,0.0
6609,2025-05-24 05:45:00+00:00,2025-05-24 00:45:00-05:00,2025-05-24 07:45:00+00:00,0.0319837,19317,0.5790294055933575,0.0
6610,2025-05-24 05:50:00+00:00,2025-05-24 00:50:00-05:00,2025-05-24 07:50:00+00:00,0.0319837,19213,0.575911993045772,0.0
6611,2025-05-24 05:55:00+00:00,2025-05-24 00:55:00-05:00,2025-05-24 07:55:00+00:00,0.0319837,19140,0.5737238092383322,0.0
6612,2025-05-24 06:00:00+00:00,2025-05-24 01:00:00-05:00,2025-05-24 08:00:00+00:00,0.02938786,19024,0.5702466952429484,0.0
6613,2025-05-24 06:05:00+00:00,2025-05-24 01:05:00-05:00,2025-05-24 08:05:00+00:00,0.02938786,18823,0.5642216959923264,0.0
6614,2025-05-24 06:10:00+00:00,2025-05-24 01:10:00-05:00,2025-05-24 08:10:00+00:00,0.02938786,18705,0.5606846317556429,0.0
6615,2025-05-24 06:15:00+00:00,2025-05-24 01:15:00-05:00,2025-05-24 08:15:00+00:00,0.02938786,18524,0.555259134918018,0.0
6616,2025-05-24 06:20:00+00:00,2025-05-24 01:20:00-05:00,2025-05-24 08:20:00+00:00,0.02938786,18456,0.5532208267138276,0.0
6617,2025-05-24 06:25:00+00:00,2025-05-24 01:25:00-05:00,2025-05-24 08:25:00+00:00,0.02938786,18235,0.5465963250502083,0.0
6618,2025-05-24 06:30:00+00:00,2025-05-24 01:30:00-05:00,2025-05-24 08:30:00+00:00,0.02938786,18168,0.5445879919666676,0.0
6619,2025-05-24 06:35:00+00:00,2025-05-24 01:35:00-05:00,2025-05-24 08:35:00+00:00,0.02938786,18043,0.5408411018854351,0.0
6620,2025-05-24 06:40:00+00:00,2025-05-24 01:40:00-05:00,2025-05-24 08:40:00+00:00,0.02938786,17967,0.5385629927160457,0.0
6621,2025-05-24 06:45:00+00:00,2025-05-24 01:45:00-05:00,2025-05-24 08:45:00+00:00,0.02938786,17848,0.5349959533587123,0.0
6622,2025-05-24 06:50:00+00:00,2025-05-24 01:50:00-05:00,2025-05-24 08:50:00+00:00,0.02938786,17749,0.532028416414376,0.0
6623,2025-05-24 06:55:00+00:00,2025-05-24 01:55:00-05:00,2025-05-24 08:55:00+00:00,0.02938786,17680,0.5299601330895357,0.0
6624,2025-05-24 07:00:00+00:00,2025-05-24 02:00:00-05:00,2025-05-24 09:00:00+00:00,0.026336569999999997,17624,0.5282815263331435,0.0
6625,2025-05-24 07:05:00+00:00,2025-05-24 02:05:00-05:00,2025-05-24 09:05:00+00:00,0.026336569999999997,17478,0.5239051587182638,0.0
6626,2025-05-24 07:10:00+00:00,2025-05-24 02:10:00-05:00,2025-05-24 09:10:00+00:00,0.026336569999999997,17423,0.5222565270825215,0.0
6627,2025-05-24 07:15:00+00:00,2025-05-24 02:15:00-05:00,2025-05-24 09:15:00+00:00,0.026336569999999997,17332,0.5195287911033842,0.0
6628,2025-05-24 07:20:00+00:00,2025-05-24 02:20:00-05:00,2025-05-24 09:20:00+00:00,0.026336569999999997,17265,0.5175204580198435,0.0
6629,2025-05-24 07:25:00+00:00,2025-05-24 02:25:00-05:00,2025-05-24 09:25:00+00:00,0.026336569999999997,17123,0.5132639908875634,0.0
6630,2025-05-24 07:30:00+00:00,2025-05-24 02:30:00-05:00,2025-05-24 09:30:00+00:00,0.026336569999999997,17002,0.5096370012889302,0.0
6631,2025-05-24 07:35:00+00:00,2025-05-24 02:35:00-05:00,2025-05-24 09:35:00+00:00,0.026336569999999997,16937,0.5076886184466892,0.0
6632,2025-05-24 07:40:00+00:00,2025-05-24 02:40:00-05:00,2025-05-24 09:40:00+00:00,0.026336569999999997,16888,0.5062198375348461,0.0
6633,2025-05-24 07:45:00+00:00,2025-05-24 02:45:00-05:00,2025-05-24 09:45:00+00:00,0.026336569999999997,16849,0.5050508078295015,0.0
6634,2025-05-24 07:50:00+00:00,2025-05-24 02:50:00-05:00,2025-05-24 09:50:00+00:00,0.026336569999999997,16643,0.4988759329756302,0.0
6635,2025-05-24 07:55:00+00:00,2025-05-24 02:55:00-05:00,2025-05-24 09:55:00+00:00,0.026336569999999997,16585,0.49713737597793833,0.0
6636,2025-05-24 08:00:00+00:00,2025-05-24 03:00:00-05:00,2025-05-24 10:00:00+00:00,0.02679253,16563,0.4964779233236414,0.0
6637,2025-05-24 08:05:00+00:00,2025-05-24 03:05:00-05:00,2025-05-24 10:05:00+00:00,0.02679253,16422,0.49225143131201105,0.0
6638,2025-05-24 08:10:00+00:00,2025-05-24 03:10:00-05:00,2025-05-24 10:10:00+00:00,0.02679253,16416,0.49207158058811185,0.0
6639,2025-05-24 08:15:00+00:00,2025-05-24 03:15:00-05:00,2025-05-24 10:15:00+00:00,0.02679253,16471,0.4937202122238542,0.0
6640,2025-05-24 08:20:00+00:00,2025-05-24 03:20:00-05:00,2025-05-24 10:20:00+00:00,0.02679253,16435,0.49264110788045923,0.0
6641,2025-05-24 08:25:00+00:00,2025-05-24 03:25:00-05:00,2025-05-24 10:25:00+00:00,0.02679253,16438,0.4927310332424088,0.0
6642,2025-05-24 08:30:00+00:00,2025-05-24 03:30:00-05:00,2025-05-24 10:30:00+00:00,0.02679253,16420,0.4921914810707113,0.0
6643,2025-05-24 08:35:00+00:00,2025-05-24 03:35:00-05:00,2025-05-24 10:35:00+00:00,0.02679253,16377,0.4909025508827673,0.0
6644,2025-05-24 08:40:00+00:00,2025-05-24 03:40:00-05:00,2025-05-24 10:40:00+00:00,0.02679253,16343,0.48988339678067205,0.0
6645,2025-05-24 08:45:00+00:00,2025-05-24 03:45:00-05:00,2025-05-24 10:45:00+00:00,0.02679253,16338,0.48973352117742275,0.0
6646,2025-05-24 08:50:00+00:00,2025-05-24 03:50:00-05:00,2025-05-24 10:50:00+00:00,0.02679253,16260,0.4873954617667336,0.0
6647,2025-05-24 08:55:00+00:00,2025-05-24 03:55:00-05:00,2025-05-24 10:55:00+00:00,0.02679253,16242,0.4868559095950361,0.0
6648,2025-05-24 09:00:00+00:00,2025-05-24 04:00:00-05:00,2025-05-24 11:00:00+00:00,0.02703038,16188,0.48523725307994364,0.0
6649,2025-05-24 09:05:00+00:00,2025-05-24 04:05:00-05:00,2025-05-24 11:05:00+00:00,0.02703038,16145,0.4839483228919996,0.0
6650,2025-05-24 09:10:00+00:00,2025-05-24 04:10:00-05:00,2025-05-24 11:10:00+00:00,0.02703038,16188,0.48523725307994364,0.0
6651,2025-05-24 09:15:00+00:00,2025-05-24 04:15:00-05:00,2025-05-24 11:15:00+00:00,0.02703038,16196,0.4854770540451425,0.0
6652,2025-05-24 09:20:00+00:00,2025-05-24 04:20:00-05:00,2025-05-24 11:20:00+00:00,0.02703038,16188,0.48523725307994364,0.0
6653,2025-05-24 09:25:00+00:00,2025-05-24 04:25:00-05:00,2025-05-24 11:25:00+00:00,0.02703038,16165,0.48454782530499685,0.0
6654,2025-05-24 09:30:00+00:00,2025-05-24 04:30:00-05:00,2025-05-24 11:30:00+00:00,0.02703038,16157,0.48430802433979797,0.0
6655,2025-05-24 09:35:00+00:00,2025-05-24 04:35:00-05:00,2025-05-24 11:35:00+00:00,0.02703038,16127,0.48340877072030214,0.0
6656,2025-05-24 09:40:00+00:00,2025-05-24 04:40:00-05:00,2025-05-24 11:40:00+00:00,0.02703038,16185,0.48514732771799407,0.0
6657,2025-05-24 09:45:00+00:00,2025-05-24 04:45:00-05:00,2025-05-24 11:45:00+00:00,0.02703038,16194,0.4854171038038428,0.0
6658,2025-05-24 09:50:00+00:00,2025-05-24 04:50:00-05:00,2025-05-24 11:50:00+00:00,0.02703038,16229,0.4864662330265879,0.0
6659,2025-05-24 09:55:00+00:00,2025-05-24 04:55:00-05:00,2025-05-24 11:55:00+00:00,0.02703038,16321,0.4892239441263751,0.0
6660,2025-05-24 10:00:00+00:00,2025-05-24 05:00:00-05:00,2025-05-24 12:00:00+00:00,0.02833774,16393,0.49138215281316505,0.0
6661,2025-05-24 10:05:00+00:00,2025-05-24 05:05:00-05:00,2025-05-24 12:05:00+00:00,0.02833774,16486,0.4941698390336021,0.0
6662,2025-05-24 10:10:00+00:00,2025-05-24 05:10:00-05:00,2025-05-24 12:10:00+00:00,0.02833774,16599,0.49755702766703636,0.0
6663,2025-05-24 10:15:00+00:00,2025-05-24 05:15:00-05:00,2025-05-24 12:15:00+00:00,0.02833774,16617,0.49809657983873384,0.0
6664,2025-05-24 10:20:00+00:00,2025-05-24 05:20:00-05:00,2025-05-24 12:20:00+00:00,0.02833774,16572,0.4967476994094901,0.0
6665,2025-05-24 10:25:00+00:00,2025-05-24 05:25:00-05:00,2025-05-24 12:25:00+00:00,0.02833774,16537,0.495698570186745,0.0
6666,2025-05-24 10:30:00+00:00,2025-05-24 05:30:00-05:00,2025-05-24 12:30:00+00:00,0.02833774,16484,0.4941098887923024,0.0
6667,2025-05-24 10:35:00+00:00,2025-05-24 05:35:00-05:00,2025-05-24 12:35:00+00:00,0.02833774,16442,0.49285093372500827,0.0
6668,2025-05-24 10:40:00+00:00,2025-05-24 05:40:00-05:00,2025-05-24 12:40:00+00:00,0.02833774,16422,0.49225143131201105,0.0
6669,2025-05-24 10:45:00+00:00,2025-05-24 05:45:00-05:00,2025-05-24 12:45:00+00:00,0.02833774,16356,0.49027307334912024,0.0
6670,2025-05-24 10:50:00+00:00,2025-05-24 05:50:00-05:00,2025-05-24 12:50:00+00:00,0.02833774,16216,0.48607655645813974,0.0017164594544442384
6671,2025-05-24 10:55:00+00:00,2025-05-24 05:55:00-05:00,2025-05-24 12:55:00+00:00,0.02833774,16117,0.48310901951380353,0.003989608461681202
6672,2025-05-24 11:00:00+00:00,2025-05-24 06:00:00-05:00,2025-05-24 13:00:00+00:00,0.0240336,15964,0.47852282605437485,0.00848951568008907
6673,2025-05-24 11:05:00+00:00,2025-05-24 06:05:00-05:00,2025-05-24 13:05:00+00:00,0.0240336,16053,0.48119061179221245,0.01707181295231026
6674,2025-05-24 11:10:00+00:00,2025-05-24 06:10:00-05:00,2025-05-24 13:10:00+00:00,0.0240336,15995,0.4794520547945205,0.028066431619966598
6675,2025-05-24 11:15:00+00:00,2025-05-24 06:15:00-05:00,2025-05-24 13:15:00+00:00,0.0240336,15662,0.46947033961811696,0.044303210243087775
6676,2025-05-24 11:20:00+00:00,2025-05-24 06:20:00-05:00,2025-05-24 13:20:00+00:00,0.0240336,15272,0.4577800425646713,0.06759138986825014
6677,2025-05-24 11:25:00+00:00,2025-05-24 06:25:00-05:00,2025-05-24 13:25:00+00:00,0.0240336,15010,0.44992656095440786,0.08814251252551494
6678,2025-05-24 11:30:00+00:00,2025-05-24 06:30:00-05:00,2025-05-24 13:30:00+00:00,0.0240336,14629,0.4385060399868109,0.11156986453887549
6679,2025-05-24 11:35:00+00:00,2025-05-24 06:35:00-05:00,2025-05-24 13:35:00+00:00,0.0240336,13842,0.41491562003537064,0.15531638522917054
6680,2025-05-24 11:40:00+00:00,2025-05-24 06:40:00-05:00,2025-05-24 13:40:00+00:00,0.0240336,13040,0.39087557327418243,0.19660419372796437
6681,2025-05-24 11:45:00+00:00,2025-05-24 06:45:00-05:00,2025-05-24 13:45:00+00:00,0.0240336,11980,0.3591019453853302,0.2548246427908703
6682,2025-05-24 11:50:00+00:00,2025-05-24 06:50:00-05:00,2025-05-24 13:50:00+00:00,0.0240336,11115,0.33317346602320075,0.2981536463165708
6683,2025-05-24 11:55:00+00:00,2025-05-24 06:55:00-05:00,2025-05-24 13:55:00+00:00,0.0240336,10404,0.3118611552411498,0.33211170903692705
6684,2025-05-24 12:00:00+00:00,2025-05-24 07:00:00-05:00,2025-05-24 14:00:00+00:00,0.00790526,9513,0.285153322742124,0.37822416032659123
6685,2025-05-24 12:05:00+00:00,2025-05-24 07:05:00-05:00,2025-05-24 14:05:00+00:00,0.00790526,8799,0.2637510865981236,0.409537947671182
6686,2025-05-24 12:10:00+00:00,2025-05-24 07:10:00-05:00,2025-05-24 14:10:00+00:00,0.00790526,8299,0.24876352627319326,0.4457227686027092
6687,2025-05-24 12:15:00+00:00,2025-05-24 07:15:00-05:00,2025-05-24 14:15:00+00:00,0.00790526,7843,0.2350948712568568,0.47030989051772126
6688,2025-05-24 12:20:00+00:00,2025-05-24 07:20:00-05:00,2025-05-24 14:20:00+00:00,0.00790526,7284,0.21833877881358474,0.4920207830766376
6689,2025-05-24 12:25:00+00:00,2025-05-24 07:25:00-05:00,2025-05-24 14:25:00+00:00,0.00790526,6582,0.19729624411738259,0.5313137873445908
6690,2025-05-24 12:30:00+00:00,2025-05-24 07:30:00-05:00,2025-05-24 14:30:00+00:00,0.00790526,5761,0.172686670063847,0.5733438485804416
6691,2025-05-24 12:35:00+00:00,2025-05-24 07:35:00-05:00,2025-05-24 14:35:00+00:00,0.00790526,5111,0.1532028416414376,0.6090647615513082
6692,2025-05-24 12:40:00+00:00,2025-05-24 07:40:00-05:00,2025-05-24 14:40:00+00:00,0.00790526,4487,0.13449836635592458,0.6288736314715161
6693,2025-05-24 12:45:00+00:00,2025-05-24 07:45:00-05:00,2025-05-24 14:45:00+00:00,0.00790526,3869,0.11597374179431072,0.6720634626090184
6694,2025-05-24 12:50:00+00:00,2025-05-24 07:50:00-05:00,2025-05-24 14:50:00+00:00,0.00790526,3431,0.10284463894967177,0.6900167006865838
6695,2025-05-24 12:55:00+00:00,2025-05-24 07:55:00-05:00,2025-05-24 14:55:00+00:00,0.00790526,3226,0.09669973921645035,0.6938207459640008
6696,2025-05-24 13:00:00+00:00,2025-05-24 08:00:00-05:00,2025-05-24 15:00:00+00:00,0.010401450000000001,3026,0.09070471508647822,0.6984598255706068
6697,2025-05-24 13:05:00+00:00,2025-05-24 08:05:00-05:00,2025-05-24 15:05:00+00:00,0.010401450000000001,2196,0.06582536494709391,0.7319075895342364
6698,2025-05-24 13:10:00+00:00,2025-05-24 08:10:00-05:00,2025-05-24 15:10:00+00:00,0.010401450000000001,2059,0.061718773418063005,0.7424846910372982
6699,2025-05-24 13:15:00+00:00,2025-05-24 08:15:00-05:00,2025-05-24 15:15:00+00:00,0.010401450000000001,1915,0.05740235604448308,0.7410465763592503
6700,2025-05-24 13:20:00+00:00,2025-05-24 08:20:00-05:00,2025-05-24 15:20:00+00:00,0.010401450000000001,1532,0.045921884835586464,0.7481907589534237
6701,2025-05-24 13:25:00+00:00,2025-05-24 08:25:00-05:00,2025-05-24 15:25:00+00:00,0.010401450000000001,1408,0.042204969875003745,0.7558916311003897
6702,2025-05-24 13:30:00+00:00,2025-05-24 08:30:00-05:00,2025-05-24 15:30:00+00:00,0.010401450000000001,1273,0.03815832858727256,0.7575153089627018
6703,2025-05-24 13:35:00+00:00,2025-05-24 08:35:00-05:00,2025-05-24 15:35:00+00:00,0.010401450000000001,1133,0.03396181169629208,0.7574689181666358
6704,2025-05-24 13:40:00+00:00,2025-05-24 08:40:00-05:00,2025-05-24 15:40:00+00:00,0.010401450000000001,898,0.026917658343574832,0.7679068472814994
6705,2025-05-24 13:45:00+00:00,2025-05-24 08:45:00-05:00,2025-05-24 15:45:00+00:00,0.010401450000000001,647,0.019393903060459818,0.7695305251438115
6706,2025-05-24 13:50:00+00:00,2025-05-24 08:50:00-05:00,2025-05-24 15:50:00+00:00,0.010401450000000001,375,0.011240670243697732,0.7710150306179254
6707,2025-05-24 13:55:00+00:00,2025-05-24 08:55:00-05:00,2025-05-24 15:55:00+00:00,0.010401450000000001,199,0.005965049009322263,0.7720820189274448
6708,2025-05-24 14:00:00+00:00,2025-05-24 09:00:00-05:00,2025-05-24 16:00:00+00:00,0.01038508,229,0.006864302628818081,0.7769530525143812
6709,2025-05-24 14:05:00+00:00,2025-05-24 09:05:00-05:00,2025-05-24 16:05:00+00:00,0.01038508,-9,-0.00026977608584874554,0.7720820189274448
6710,2025-05-24 14:10:00+00:00,2025-05-24 09:10:00-05:00,2025-05-24 16:10:00+00:00,0.01038508,27,0.0008093282575462366,0.7750046390796066
6711,2025-05-24 14:15:00+00:00,2025-05-24 09:15:00-05:00,2025-05-24 16:15:00+00:00,0.01038508,-310,-0.009292287401456791,0.7742159955464836
6712,2025-05-24 14:20:00+00:00,2025-05-24 09:20:00-05:00,2025-05-24 16:20:00+00:00,0.01038508,-692,-0.020742783489703546,0.7778808684357024
6713,2025-05-24 14:25:00+00:00,2025-05-24 09:25:00-05:00,2025-05-24 16:25:00+00:00,0.01038508,-642,-0.019244027457210516,0.7752829838560029
6714,2025-05-24 14:30:00+00:00,2025-05-24 09:30:00-05:00,2025-05-24 16:30:00+00:00,0.01038508,-624,-0.018704475285513025,0.7734273520133605
6715,2025-05-24 14:35:00+00:00,2025-05-24 09:35:00-05:00,2025-05-24 16:35:00+00:00,0.01038508,-834,-0.024999250621983753,0.7613193542401188
6716,2025-05-24 14:40:00+00:00,2025-05-24 09:40:00-05:00,2025-05-24 16:40:00+00:00,0.01038508,-1038,-0.03111417523455532,0.7723139729077751
6717,2025-05-24 14:45:00+00:00,2025-05-24 09:45:00-05:00,2025-05-24 16:45:00+00:00,0.01038508,-1026,-0.03075447378675699,0.7750046390796066
6718,2025-05-24 14:50:00+00:00,2025-05-24 09:50:00-05:00,2025-05-24 16:50:00+00:00,0.01038508,-1145,-0.034321513144090404,0.7647058823529411
6719,2025-05-24 14:55:00+00:00,2025-05-24 09:55:00-05:00,2025-05-24 16:55:00+00:00,0.01038508,-1269,-0.03803842810467312,0.7617832622007794
6720,2025-05-24 15:00:00+00:00,2025-05-24 10:00:00-05:00,2025-05-24 17:00:00+00:00,-0.00024005,-1803,-0.05404514253169869,0.7801076266468733
6721,2025-05-24 15:05:00+00:00,2025-05-24 10:05:00-05:00,2025-05-24 17:05:00+00:00,-0.00024005,-2402,-0.0720002398009652,0.8093802189645575
6722,2025-05-24 15:10:00+00:00,2025-05-24 10:10:00-05:00,2025-05-24 17:10:00+00:00,-0.00024005,-2507,-0.07514762746920056,0.8101688624976805
6723,2025-05-24 15:15:00+00:00,2025-05-24 10:15:00-05:00,2025-05-24 17:15:00+00:00,-0.00024005,-2761,-0.08276130811426516,0.8137873445908331
6724,2025-05-24 15:20:00+00:00,2025-05-24 10:20:00-05:00,2025-05-24 17:20:00+00:00,-0.00024005,-3114,-0.09334252570366595,0.8227407682315828
6725,2025-05-24 15:25:00+00:00,2025-05-24 10:25:00-05:00,2025-05-24 17:25:00+00:00,-0.00024005,-3182,-0.09538083390785648,0.8244572276860271
6726,2025-05-24 15:30:00+00:00,2025-05-24 10:30:00-05:00,2025-05-24 17:30:00+00:00,-0.00024005,-2950,-0.08842660591708881,0.8072462423455187
6727,2025-05-24 15:35:00+00:00,2025-05-24 10:35:00-05:00,2025-05-24 17:35:00+00:00,-0.00024005,-2952,-0.08848655615838853,0.8001020597513453
6728,2025-05-24 15:40:00+00:00,2025-05-24 10:40:00-05:00,2025-05-24 17:40:00+00:00,-0.00024005,-3056,-0.09160396870597404,0.8049730933382817
6729,2025-05-24 15:45:00+00:00,2025-05-24 10:45:00-05:00,2025-05-24 17:45:00+00:00,-0.00024005,-3324,-0.09963730104013668,0.8111430692150677
6730,2025-05-24 15:50:00+00:00,2025-05-24 10:50:00-05:00,2025-05-24 17:50:00+00:00,-0.00024005,-3456,-0.10359401696591829,0.8151326776767489
6731,2025-05-24 15:55:00+00:00,2025-05-24 10:55:00-05:00,2025-05-24 17:55:00+00:00,-0.00024005,-3608,-0.1081502353046971,0.8172666542957877
6732,2025-05-24 16:00:00+00:00,2025-05-24 11:00:00-05:00,2025-05-24 18:00:00+00:00,-0.00158716,-3436,-0.10299451455292108,0.8076173687140471
6733,2025-05-24 16:05:00+00:00,2025-05-24 11:05:00-05:00,2025-05-24 18:05:00+00:00,-0.00158716,-3531,-0.10584215101465784,0.8178697346446465
6734,2025-05-24 16:10:00+00:00,2025-05-24 11:10:00-05:00,2025-05-24 18:10:00+00:00,-0.00158716,-3788,-0.11354575702167201,0.8152718500649471
6735,2025-05-24 16:15:00+00:00,2025-05-24 11:15:00-05:00,2025-05-24 18:15:00+00:00,-0.00158716,-3562,-0.10677137975480351,0.8148079421042865
6736,2025-05-24 16:20:00+00:00,2025-05-24 11:20:00-05:00,2025-05-24 18:20:00+00:00,-0.00158716,-3661,-0.10973891669913971,0.8126275746891817
6737,2025-05-24 16:25:00+00:00,2025-05-24 11:25:00-05:00,2025-05-24 18:25:00+00:00,-0.00158716,-3687,-0.11051826983603609,0.8088699202078308
6738,2025-05-24 16:30:00+00:00,2025-05-24 11:30:00-05:00,2025-05-24 18:30:00+00:00,-0.00158716,-3498,-0.10485297203321244,0.7993134162182223
6739,2025-05-24 16:35:00+00:00,2025-05-24 11:35:00-05:00,2025-05-24 18:35:00+00:00,-0.00158716,-3851,-0.11543418962261323,0.8155965856374096
6740,2025-05-24 16:40:00+00:00,2025-05-24 11:40:00-05:00,2025-05-24 18:40:00+00:00,-0.00158716,-3943,-0.1181919007224004,0.8155965856374096
6741,2025-05-24 16:45:00+00:00,2025-05-24 11:45:00-05:00,2025-05-24 18:45:00+00:00,-0.00158716,-3657,-0.10961901621654027,0.8040452774169605
