timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
133,0.47062534751804136,0.0014694193712004142,0.4699338015158204,0.0006915460022209368
134,0.4621932767528968,0.0012402084468303497,0.4616200607469996,0.0005732160058971401
135,0.4618051079793629,0.0032091111979376838,0.4603231240360815,0.0014819839432813947
136,0.46294162766586344,0.00371731112449569,0.461220729603349,0.0017208980625144559
137,0.4662291653299372,0.0029175783760889574,0.4648689051988686,0.0013602601310686282
138,0.4687327983508319,0.0029562558533283204,0.46734710427206033,0.0013856940787716101
139,0.43995446008023825,0.003387292558329006,0.4384642056116048,0.0014902544686334468
140,0.45557821617402816,0.0021229416231355676,0.4546110502163185,0.0009671659577096979
141,0.46885502315757144,0.003235359608736534,0.4673381085532942,0.001516914604277239
142,0.4637882055942738,0.004396770620617904,0.4617490352377278,0.002039170356545999
143,0.4760143263262011,0.002131519374491445,0.47499969256710134,0.0010146337590997906
144,0.4907996059260482,0.00169515048628825,0.48996762673539257,0.0008319791906556221
145,0.501160236496739,0.0021194084212911406,0.5000980732710916,0.0010621632256474483
146,0.4852039983360028,0.0013470896420811121,0.48455038505554804,0.0006536132804547706
147,0.44342468314533495,0.0038400704871983616,0.4417219011062933,0.0017027820390416856
148,0.4564729947705089,0.003799514289318451,0.4547386191041904,0.001734375666318535
149,0.4438752726838848,0.002478817258071413,0.4427749869975249,0.001100285686359968
150,0.46127088974458225,0.0016476352674737345,0.46051088355878006,0.0007600061858021623
151,0.475554952013949,0.0013039348746867719,0.474934859327188,0.0006200926867609824
152,0.4674834220785542,0.0013267681309927022,0.466863179972373,0.0006202421061812359
153,0.45315833545870715,0.003340178851063743,0.45164470557042474,0.0015136298882824227
154,0.4595297596508014,0.004452267942434883,0.45748381003331334,0.00204594961748807
155,0.4500839060220231,0.002059560564266662,0.449156930958569,0.000926975063454061
156,0.4444056916752926,0.002803793207747341,0.44315967001548917,0.0012460216598034445
157,0.40851065820918186,0.0031486813585806955,0.4072243883148971,0.0012862698942847808
158,0.4329519942875809,0.0022777436695884815,0.4319658406233567,0.0009861536642242457
159,0.42956206148985665,0.0036767519053775405,0.42798266836179594,0.0015793931280607347
160,0.440502234883708,0.004077451787333834,0.4387061082587569,0.0017961266249511233
161,0.4396335378585986,0.003205039810285962,0.43822449486782494,0.0014090429907736692
162,0.45538046647726227,0.003354139345420717,0.4538530569375148,0.0015274095397474253
163,0.4528939752540591,0.0031827004268502293,0.4514525494057001,0.0014414258483589912
164,0.4738701862459193,0.003339662838866894,0.47228761959446686,0.0015825666514524307
165,0.4723392842539336,0.005079757957122618,0.4699399150162831,0.0023993692376505214
166,0.4808624753343834,0.00559584955647834,0.47817164126505646,0.002690834069326986
167,0.46436767224282793,0.004737720304577314,0.4621676280932538,0.002200044149574149
168,0.46707975860879974,0.008219933105389153,0.4632403942381541,0.0038393643706456475
169,0.45349148468127215,0.007067907542067353,0.4502862487964301,0.003205235884842085
170,0.45701237613685325,0.00735422612576542,0.4536514037804695,0.003360972356383779
171,0.4395473818675052,0.007524731156283281,0.43623990598850404,0.003307475879001161
172,0.46271526031348587,0.0052789374674670885,0.46027261538904823,0.002442644924437648
173,0.4628815572920454,0.0040187689357752705,0.46102134326865685,0.001860214023388553
174,0.4723970091195413,0.00439602940554571,0.47032033797635997,0.0020766711431813483
175,0.46509554976542733,0.002916578186010932,0.4637390622305707,0.001356487534856607
176,0.48090587686273645,0.0032497097213727293,0.47934307235963036,0.0015628045031061113
177,0.46297059368776117,0.004507517055785233,0.46088374584038655,0.0020868478473745986
178,0.44913378336516957,0.00360154013670705,0.4475162100176288,0.0016175733475407475
179,0.45677024440782626,0.0022450231241704925,0.4557447846466977,0.0010254597611285775
180,0.45361083215269576,0.001661618298054736,0.452857104093795,0.0007537280589007549
181,0.4343136328162892,0.0019168840502330612,0.4334811039407449,0.000832528875544323
182,0.4767923141835604,0.0018217038457325752,0.47592373979119645,0.0008685743923639262
183,0.4541996339574105,0.0043956614761901215,0.4522031261239242,0.001996507833486244
184,0.45858173765520915,0.004397577567015674,0.45656508889305353,0.0020166487621556145
185,0.45346777498624413,0.002013040812965495,0.4525549258478322,0.0009128491384119631
186,0.4695604816285198,0.0029737876743546054,0.4681641084558889,0.0013963731726309044
187,0.47543615143713547,0.003580269732843669,0.4737339617742454,0.0017021896628900551
188,0.47944218598610644,0.003947778121590546,0.47754945461370296,0.0018927313724034962
189,0.4602266537800588,0.004851305671017589,0.45799395360462214,0.0022327001754366476
190,0.4551508052009704,0.003542331068147999,0.4535385103630144,0.0016122948379559752
191,0.45113413271474984,0.0020339159202628653,0.4502165638200473,0.00091756889470251
192,0.4574091854266846,0.0026278748246217915,0.45620717134375105,0.0012020140829335452
193,0.4651631321273538,0.00432193228931897,0.46315272856681183,0.0020104035605419566
194,0.470069479511426,0.00420046855446683,0.4680949674443237,0.001974512067102335
195,0.46937909845053016,0.0038096878826311704,0.46759091058680285,0.0017881878637273278
196,0.4768109454319808,0.0028549106227867918,0.47544969279880606,0.0013612526331747753
197,0.4827227991552358,0.0014473015338359986,0.4820241537076008,0.0006986454476349794
198,0.46409035970432655,0.0010819802162935687,0.4635882231165539,0.0005021365877726473
199,0.48727210206818666,0.0026595211195967606,0.485976191621746,0.0012959104464406509
200,0.4833348206820523,0.002364119117544603,0.4821921595923029,0.0011426610897494324
201,0.4601802305194711,0.004527286038551735,0.4580968629866228,0.0020833675328483206
202,0.46389820005175364,0.004571355444586798,0.46177755648921304,0.0021206435625406
203,0.483816797227747,0.003632454456360149,0.48205935474659517,0.0017574424811518242
204,0.4857070594825972,0.003997877748487472,0.48376526203720843,0.0019417974453887561
205,0.48908363535606775,0.0027738844865276484,0.487726973847339,0.0013566615087287415
206,0.48338529431108884,0.0015859106624404133,0.482618688418774,0.000766605892314853
207,0.47703697836946546,0.0031015678167124507,0.47555741582997296,0.0014795625394924876
208,0.4831323051893986,0.0024071286682022294,0.4819693435670426,0.0011629616223560301
209,0.47660400302277806,0.0019379768336487107,0.47568035550609566,0.0009236475166823839
210,0.4750293964781809,0.0013847853854320792,0.4743715827122873,0.0006578137658936056
211,0.49231202818174263,0.0010982175950307155,0.4917713624501482,0.0005406657315944472
212,0.4942227116487498,0.001073294413934569,0.4936922651730976,0.0005304464756521984
213,0.48525438965182,0.0027450300014670637,0.48392235179388216,0.0013320378579378346
214,0.49543519178776985,0.004440252764435507,0.49323533430783556,0.0021998574799342806
215,0.4919378282405644,0.0036998881257197126,0.4901177133112648,0.0018201149292996078
216,0.5051774691313932,0.00138365135363425,0.504478479642404,0.0006989894889891766
