collection_id,submit_time,end_time,duration_sec,scheduling_class,priority,job_type,terminal_type,num_tasks,avg_cpu_request,avg_mem_request,total_cpu_request,total_mem_request
774718847402,0,,,3,200,service,,1,0.0081024169921875,0.0013027191162109375,0.0081024169921875,0.0013027191162109375
43401628880,0,,,3,200,service,,1,0.0046443939208984375,0.003910064697265625,0.01857757568359375,0.0156402587890625
278616789886,0,,,3,200,service,,3,0.00769805908203125,0.00390625,0.277130126953125,0.140625
774636637607,0,4978520362,4978.520362,2,200,service,6,1,0.00678253173828125,0.00128173828125,0.00678253173828125,0.00128173828125
192173714375,0,,,0,200,service,,5,0.0081024169921875,0.002605438232421875,0.8345489501953125,0.2683601379394531
135487003495,0,,,2,200,service,,20,0.01580810546875,0.00608062744140625,100.1917724609375,38.53901672363281
32302527103,0,,,3,200,service,,3,0.015838623046875,0.003326416015625,0.25341796875,0.05322265625
14261750140,0,,,3,200,service,,7,0.010755763334386487,0.00836793114157284,0.1828479766845703,0.14225482940673828
112447046556,0,,,3,200,service,,3,0.0118865966796875,0.022247314453125,0.0950927734375,0.177978515625
112447053211,0,,,3,200,service,,24,0.0189208984375,0.0127105712890625,1.28662109375,0.86431884765625
774222640015,0,,,2,360,service,,1,0.0007925033569335938,0.002513885498046875,0.0007925033569335938,0.002513885498046875
698302744488,0,,,2,101,service,,2500,0.013436334157781782,0.015736615707852786,26724.196823120117,31299.34181213379
726188549262,0,,,2,360,service,,1,0.0034332275390625004,0.002349036080496652,0.0240325927734375,0.016443252563476562
774824296658,0,,,3,200,service,,1,0.00994873046875,0.03277587890625,0.00994873046875,0.03277587890625
774393723010,0,,,2,200,service,,1,0.016204833984375,0.00650787353515625,0.016204833984375,0.00650787353515625
726492733405,0,,,2,200,service,,5,0.0009080171585083008,0.002482175827026367,0.014528274536132812,0.039714813232421875
143066475093,0,,,3,200,service,,1,0.00769805908203125,0.00390625,0.05388641357421875,0.02734375
774473401441,0,540191214166,540191.214166,3,200,service,6,3,0.004672459193638393,0.002102443150111607,0.03270721435546875,0.01471710205078125
469594836254,0,,,3,25,service,,3,0.0002923839232500863,0.00032554794760311363,0.1988210678100586,0.2213726043701172
52323151750,0,,,2,200,service,,2,0.00769805908203125,0.002819061279296875,0.03849029541015625,0.014095306396484375
774737369175,0,2531989397,2531.989397,1,25,batch,6,1,0.00022029876708984375,0.0013027191162109375,0.00022029876708984375,0.0013027191162109375
629496641849,0,,,0,200,service,,1,0.0003453768216646635,0.000461578369140625,0.004489898681640625,0.006000518798828125
750483498097,0,,,2,200,service,,2,0.006944020589192709,0.002669016520182292,0.020832061767578125,0.008007049560546875
608528634075,0,,,3,200,service,,27,0.0081024169921875,0.002681732177734375,5.2422637939453125,1.7350807189941406
742095427974,0,2246750631570,2246750.63157,2,115,service,5,1,0.0012149810791015625,0.0012750625610351562,0.0036449432373046875,0.0038251876831054688
769427332015,0,,,3,200,service,,3,0.008405049641927084,0.009435017903645834,0.02521514892578125,0.0283050537109375
609155899112,0,,,0,200,service,,1,0.006076812744140625,0.0026537577311197915,0.018230438232421875,0.007961273193359375
751713236524,0,,,0,200,service,,1,0.0043182373046875,0.002124786376953125,0.0043182373046875,0.002124786376953125
727951496820,0,,,0,25,batch,,5,0.0006415817096267241,0.00102996826171875,1.3094682693481445,2.1021652221679688
768092745890,0,,,2,115,service,,1,0.0084075927734375,0.0019683837890625,0.0084075927734375,0.0019683837890625
555161603932,0,,,3,119,service,,1,0.00566864013671875,0.0013027191162109375,0.6915740966796875,0.15893173217773438
523738578125,0,,,3,119,service,,1,0.00566864013671875,0.0013027191162109375,0.6859054565429688,0.15762901306152344
747677731827,0,,,2,200,service,,4,0.000240325927734375,0.0010046525435014203,0.002643585205078125,0.011051177978515625
260082374940,0,,,2,200,service,,1,0.0081024169921875,0.00016307830810546875,0.0081024169921875,0.00016307830810546875
748662519892,0,,,2,360,service,,1,0.016204833984375,0.011810302734375,0.0648193359375,0.0472412109375
373350681750,0,,,3,200,service,,3,0.0056429913169459296,0.002361297607421875,0.2144336700439453,0.08972930908203125
381222314226,0,,,1,200,service,,3,0.007778167724609375,0.006466547648111979,0.023334503173828125,0.019399642944335938
746465477291,0,,,0,200,service,,1,0.01836395263671875,0.0588836669921875,0.0367279052734375,0.117767333984375
726622837136,0,,,2,115,service,,1,0.0012149810791015625,0.000990152359008789,0.00485992431640625,0.003960609436035156
774636474348,0,5810558611,5810.558611,2,200,service,6,1,0.06109619140625,0.022430419921875,0.06109619140625,0.022430419921875
769668913464,0,,,2,115,service,,1,0.008586883544921875,0.03033447265625,0.01717376708984375,0.0606689453125
126066361022,0,,,3,200,service,,3,0.0006494522094726562,0.0006505250930786133,0.00519561767578125,0.005204200744628906
400065753834,0,,,3,200,service,,3,0.005193942930640244,0.002361297607421875,0.21295166015625,0.09681320190429688
