timestep,solar_fraction
1471,0.7059249999999999
1472,0.71685
1473,0.727775
1474,0.7386999999999999
1475,0.749625
1476,0.76055
1477,0.7642041666666667
1478,0.7678583333333333
1479,0.7715124999999999
1480,0.7751666666666667
1481,0.7788208333333333
1482,0.7824749999999999
1483,0.7861291666666667
1484,0.7897833333333333
1485,0.7934375
1486,0.7970916666666666
1487,0.8007458333333333
1488,0.8044
1489,0.8053041666666667
1490,0.8062083333333333
1491,0.8071124999999999
1492,0.8080166666666666
1493,0.8089208333333333
1494,0.809825
1495,0.8107291666666666
1496,0.8116333333333333
1497,0.8125375
1498,0.8134416666666666
1499,0.8143458333333333
1500,0.81525
1501,0.8163625
1502,0.8174750000000001
1503,0.8185875
1504,0.8197000000000001
1505,0.8208125
1506,0.8219249999999999
1507,0.8230375
1508,0.8241499999999999
1509,0.8252625
1510,0.826375
1511,0.8274875
1512,0.8286
1513,0.8175625
1514,0.8065249999999999
1515,0.7954875
1516,0.7844500000000001
1517,0.7734125000000001
1518,0.762375
1519,0.7513375
1520,0.7403
1521,0.7292625
1522,0.718225
1523,0.7071875
1524,0.6961499999999999
1525,0.6779458333333334
1526,0.6597416666666667
1527,0.6415375
1528,0.6233333333333334
1529,0.6051291666666667
1530,0.5869249999999999
1531,0.5687208333333333
1532,0.5505166666666667
1533,0.5323125
1534,0.5141083333333334
1535,0.4959041666666667
1536,0.4777
1537,0.4598666666666667
1538,0.4420333333333333
1539,0.4242
1540,0.4063666666666666
1541,0.3885333333333333
1542,0.3707
1543,0.3528666666666666
1544,0.3350333333333333
1545,0.3172
1546,0.2993666666666666
1547,0.2815333333333333
1548,0.2637
1549,0.2483541666666666
1550,0.2330083333333333
1551,0.2176624999999999
1552,0.2023166666666666
1553,0.1869708333333333
1554,0.171625
1555,0.1562791666666666
1556,0.1409333333333333
1557,0.1255875
1558,0.1102416666666666
1559,0.0948958333333333
1560,0.07955
1561,0.0729208333333333
1562,0.0662916666666666
1563,0.0596624999999999
1564,0.0530333333333333
1565,0.0464041666666666
1566,0.039775
1567,0.0331458333333333
1568,0.0265166666666666
1569,0.0198875
1570,0.0132583333333333
1571,0.0066291666666666
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
