timestep,solar_fraction
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0024683333333333
1190,0.0049366666666666
1191,0.0074049999999999
1192,0.0098733333333333
1193,0.0123416666666666
1194,0.0148099999999999
1195,0.0172783333333333
1196,0.0197466666666666
1197,0.022215
1198,0.0246833333333333
1199,0.0271516666666666
1200,0.0296199999999999
1201,0.0381766666666666
1202,0.0467333333333333
1203,0.05529
1204,0.0638466666666666
1205,0.0724033333333333
1206,0.0809599999999999
1207,0.0895166666666666
1208,0.0980733333333333
1209,0.1066299999999999
1210,0.1151866666666666
1211,0.1237433333333333
1212,0.1323
1213,0.1439666666666666
1214,0.1556333333333333
1215,0.1673
1216,0.1789666666666666
1217,0.1906333333333333
1218,0.2023
1219,0.2139666666666666
1220,0.2256333333333333
1221,0.2373
1222,0.2489666666666666
1223,0.2606333333333333
1224,0.2723
1225,0.2874041666666667
1226,0.3025083333333333
1227,0.3176125
1228,0.3327166666666667
1229,0.3478208333333333
1230,0.362925
1231,0.3780291666666667
1232,0.3931333333333333
1233,0.4082375
1234,0.4233416666666666
1235,0.4384458333333333
1236,0.45355
1237,0.4620708333333333
1238,0.4705916666666667
1239,0.4791125
1240,0.4876333333333333
1241,0.4961541666666666
1242,0.504675
1243,0.5131958333333333
1244,0.5217166666666667
1245,0.5302374999999999
1246,0.5387583333333333
1247,0.5472791666666665
1248,0.5558
1249,0.5680966666666666
1250,0.5803933333333333
1251,0.5926899999999999
1252,0.6049866666666666
1253,0.6172833333333333
1254,0.6295799999999999
1255,0.6418766666666665
1256,0.6541733333333333
1257,0.6664699999999999
1258,0.6787666666666665
1259,0.6910633333333333
1260,0.7033599999999999
1261,0.7044891666666666
1262,0.7056183333333332
1263,0.7067475
1264,0.7078766666666667
1265,0.7090058333333332
1266,0.710135
1267,0.7112641666666667
1268,0.7123933333333333
1269,0.7135225000000001
1270,0.7146516666666668
1271,0.7157808333333333
1272,0.71691
1273,0.7166933333333334
1274,0.7164766666666667
1275,0.7162600000000001
1276,0.7160433333333334
1277,0.7158266666666667
1278,0.71561
1279,0.7153933333333333
1280,0.7151766666666666
1281,0.71496
1282,0.7147433333333333
1283,0.7145266666666666
1284,0.71431
1285,0.7112183333333333
1286,0.7081266666666667
1287,0.705035
1288,0.7019433333333333
1289,0.6988516666666666
1290,0.69576
1291,0.6926683333333333
1292,0.6895766666666667
1293,0.686485
1294,0.6833933333333333
1295,0.6803016666666667
1296,0.6772100000000001
1297,0.6694883333333334
1298,0.6617666666666666
1299,0.654045
1300,0.6463233333333334
1301,0.6386016666666667
1302,0.63088
1303,0.6231583333333333
1304,0.6154366666666666
1305,0.6077149999999999
1306,0.5999933333333334
1307,0.5922716666666666
1308,0.5845499999999999
1309,0.5714916666666666
1310,0.5584333333333332
1311,0.545375
1312,0.5323166666666667
1313,0.5192583333333334
1314,0.5062
1315,0.4931416666666666
1316,0.4800833333333333
1317,0.4670249999999999
1318,0.4539666666666667
1319,0.4409083333333333
1320,0.42785
1321,0.42735
1322,0.42685
1323,0.42635
1324,0.42585
1325,0.42535
1326,0.42485
1327,0.42435
1328,0.42385
1329,0.42335
1330,0.42285
1331,0.42235
1332,0.42185
1333,0.4095375
1334,0.397225
1335,0.3849125
1336,0.3726
1337,0.3602875
1338,0.347975
1339,0.3356625
1340,0.32335
1341,0.3110375
1342,0.298725
1343,0.2864125
1344,0.2741
1345,0.2617041666666667
1346,0.2493083333333333
1347,0.2369125
1348,0.2245166666666666
1349,0.2121208333333333
1350,0.199725
1351,0.1873291666666666
1352,0.1749333333333333
1353,0.1625375
1354,0.1501416666666666
1355,0.1377458333333333
1356,0.12535
1357,0.1179316666666666
1358,0.1105133333333333
1359,0.1030949999999999
1360,0.0956766666666666
1361,0.0882583333333333
1362,0.08084
