timestep,solar_fraction
1299,0.1726625
1300,0.1845833333333333
1301,0.1965041666666666
1302,0.208425
1303,0.2203458333333333
1304,0.2322666666666666
1305,0.2441875
1306,0.2561083333333333
1307,0.2680291666666666
1308,0.27995
1309,0.3019583333333333
1310,0.3239666666666666
1311,0.345975
1312,0.3679833333333333
1313,0.3899916666666666
1314,0.4119999999999999
1315,0.4340083333333333
1316,0.4560166666666666
1317,0.478025
1318,0.5000333333333333
1319,0.5220416666666666
1320,0.5440499999999999
1321,0.559375
1322,0.5746999999999999
1323,0.590025
1324,0.60535
1325,0.620675
1326,0.636
1327,0.651325
1328,0.66665
1329,0.681975
1330,0.6973
1331,0.712625
1332,0.7279500000000001
1333,0.7295333333333334
1334,0.7311166666666666
1335,0.7327
1336,0.7342833333333334
1337,0.7358666666666667
1338,0.73745
1339,0.7390333333333334
1340,0.7406166666666667
1341,0.7422000000000001
1342,0.7437833333333335
1343,0.7453666666666666
1344,0.74695
1345,0.7555875000000001
1346,0.764225
1347,0.7728625000000001
1348,0.7815
1349,0.7901375
1350,0.798775
1351,0.8074125
1352,0.81605
1353,0.8246875
1354,0.8333250000000001
1355,0.8419625
1356,0.8506
1357,0.8453291666666667
1358,0.8400583333333334
1359,0.8347875
1360,0.8295166666666667
1361,0.8242458333333332
1362,0.8189749999999999
1363,0.8137041666666667
1364,0.8084333333333332
1365,0.8031624999999999
1366,0.7978916666666667
1367,0.7926208333333333
1368,0.7873499999999999
1369,0.7851249999999999
1370,0.7828999999999999
1371,0.780675
1372,0.77845
1373,0.776225
1374,0.774
1375,0.771775
1376,0.7695500000000001
1377,0.767325
1378,0.7651
1379,0.7628750000000001
1380,0.76065
1381,0.7371125000000001
1382,0.7135750000000001
1383,0.6900375
1384,0.6665
1385,0.6429625000000001
1386,0.6194250000000001
1387,0.5958875
1388,0.57235
1389,0.5488125
1390,0.5252749999999999
1391,0.5017375000000001
1392,0.4782
1393,0.475475
1394,0.47275
1395,0.4700249999999999
1396,0.4673
1397,0.464575
1398,0.46185
1399,0.459125
1400,0.4564
1401,0.453675
1402,0.4509499999999999
1403,0.448225
1404,0.4455
1405,0.42645
1406,0.4074
1407,0.38835
1408,0.3693
1409,0.35025
1410,0.3312
1411,0.31215
1412,0.2931
1413,0.27405
1414,0.255
1415,0.23595
1416,0.2169
1417,0.2084875
1418,0.2000749999999999
1419,0.1916624999999999
1420,0.18325
1421,0.1748375
1422,0.166425
1423,0.1580125
1424,0.1495999999999999
1425,0.1411875
1426,0.1327749999999999
1427,0.1243624999999999
1428,0.1159499999999999
1429,0.1062875
1430,0.0966249999999999
1431,0.0869625
1432,0.0772999999999999
1433,0.0676374999999999
1434,0.0579749999999999
1435,0.0483124999999999
1436,0.0386499999999999
1437,0.0289874999999999
1438,0.0193249999999999
1439,0.0096624999999999
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0074333333333333
1562,0.0148666666666666
1563,0.0223
1564,0.0297333333333333
1565,0.0371666666666666
1566,0.0446
1567,0.0520333333333333
1568,0.0594666666666666
1569,0.0669
1570,0.0743333333333333
1571,0.0817666666666666
1572,0.0892
1573,0.1056416666666666
1574,0.1220833333333333
1575,0.138525
1576,0.1549666666666666
1577,0.1714083333333333
1578,0.18785
1579,0.2042916666666666
1580,0.2207333333333333
1581,0.237175
1582,0.2536166666666666
1583,0.2700583333333333
1584,0.2865
1585,0.3025416666666667
1586,0.3185833333333333
1587,0.334625
1588,0.3506666666666667
1589,0.3667083333333333
1590,0.38275
1591,0.3987916666666667
1592,0.4148333333333334
1593,0.430875
1594,0.4469166666666667
1595,0.4629583333333333
1596,0.479
1597,0.4971541666666667
1598,0.5153083333333334
1599,0.5334625
1600,0.5516166666666666
1601,0.5697708333333333
1602,0.5879249999999999
1603,0.6060791666666666
1604,0.6242333333333333
1605,0.6423875
1606,0.6605416666666667
1607,0.6786958333333333
1608,0.69685
1609,0.7084250000000001
1610,0.72
1611,0.7315750000000001
1612,0.74315
1613,0.754725
