timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2025-10-14T17:00:00Z,ISONE_NEMA,11991.0,11380.0,265.0,346.0,17608.25,33.17,2025-10-14T17:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11446.289528580684,11557.910217419803,11977.9372357353,10542.194523463311,10643.242068934032,11112.140122381285
2025-10-14T17:00:00Z,MISO_MINN_HUB,74125.0,55897.0,8318.0,9910.0,91510.75,46.72,2025-10-14T17:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,79675.2589656453,80829.30955635672,82617.69685572278,61020.16005809854,61256.00028897674,64842.93125970779
2025-10-14T17:00:00Z,SPP_NORTH_HUB,33817.0,23601.0,9640.0,576.0,41569.45,37.2919,2025-10-14T17:00:00Z,bundle-cd24c135da645e8befebfb26,True,35997.71783687976,36269.26323979523,37128.6094906169,28586.7950466694,29273.62959001563,29900.80719768364
2025-10-14T18:00:00Z,CAISO_NP15,25930.0,17526.0,1270.0,7134.0,32722.8,42.32134,2025-10-14T18:00:00Z,bundle-f72c6520be84bfc970a6d472,True,26822.27348090554,27574.32008430902,27828.45767091756,12722.496295849178,13258.011975159236,11960.424482996645
2025-10-14T18:00:00Z,ISONE_NEMA,12049.0,11441.0,308.0,300.0,17608.25,33.02,2025-10-14T18:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11557.910217419803,11977.9372357353,12418.153841695275,10643.242068934032,11112.140122381285,11642.573240248275
2025-10-14T18:00:00Z,MISO_MINN_HUB,75799.0,57006.0,8625.0,10168.0,91510.75,46.4,2025-10-14T18:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,80829.30955635672,82617.69685572278,83447.01347043528,61256.00028897674,64842.93125970779,67043.67953746028
2025-10-14T18:00:00Z,SPP_NORTH_HUB,34830.0,23970.0,10328.0,532.0,41569.45,40.5125,2025-10-14T18:00:00Z,bundle-cd24c135da645e8befebfb26,True,36269.26323979523,37128.6094906169,37615.09358834532,29273.62959001563,29900.80719768364,29267.13399378602
2025-10-14T19:00:00Z,CAISO_NP15,26548.0,16663.0,1638.0,8247.0,32722.8,39.79023,2025-10-14T19:00:00Z,bundle-f72c6520be84bfc970a6d472,True,27574.32008430902,27828.45767091756,27670.527985887016,13258.011975159236,11960.424482996645,12416.397749218211
2025-10-14T19:00:00Z,ISONE_NEMA,12121.0,11574.0,308.0,239.0,17608.25,37.79,2025-10-14T19:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11977.9372357353,12418.153841695275,12855.9650618425,11112.140122381285,11642.573240248275,12092.45740333843
2025-10-14T19:00:00Z,MISO_MINN_HUB,77449.0,58840.0,8314.0,10295.0,91510.75,45.67,2025-10-14T19:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,82617.69685572278,83447.01347043528,83529.30813355147,64842.93125970779,67043.67953746028,67373.22657644833
2025-10-14T19:00:00Z,SPP_NORTH_HUB,35991.0,24904.0,10471.0,616.0,41569.45,45.4417,2025-10-14T19:00:00Z,bundle-cd24c135da645e8befebfb26,True,37128.6094906169,37615.09358834532,37851.92555667056,29900.80719768364,29267.13399378602,28273.146603555742
2025-10-14T20:00:00Z,CAISO_NP15,26578.0,16041.0,1536.0,9001.0,32722.8,37.95534,2025-10-14T20:00:00Z,bundle-f72c6520be84bfc970a6d472,True,27828.45767091756,27670.527985887016,28184.484310540916,11960.424482996645,12416.397749218211,14931.686889514636
2025-10-14T20:00:00Z,ISONE_NEMA,12478.0,12000.0,304.0,174.0,17608.25,35.05,2025-10-14T20:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12418.153841695275,12855.9650618425,13198.915173333024,11642.573240248275,12092.45740333843,12510.381900141314
