timestep,net_demand_normalized,net_demand_mw
610,0.66481334,9760.492
611,0.66754705,9800.628
612,0.67042625,9842.899
613,0.6732323,9884.097
614,0.6760108,9924.888
615,0.67902905,9969.2
616,0.6826135,10021.826
617,0.6859218,10070.397
618,0.6888236,10113.0
619,0.691489,10152.132
620,0.6941556,10191.282
621,0.69739383,10238.824
622,0.70046425,10283.903
623,0.70359033,10329.799
624,0.7072363,10383.327
625,0.7102661,10427.81
626,0.7128296,10465.446
627,0.71594775,10511.225
628,0.7186682,10551.166
629,0.7211351,10587.383
630,0.7242022,10632.413
631,0.72684467,10671.208
632,0.72912693,10704.716
633,0.73164916,10741.746
634,0.73409814,10777.7
635,0.7363994,10811.487
636,0.73841536,10841.085
637,0.74086833,10877.098
638,0.74294186,10907.54
639,0.74531823,10942.43
640,0.74774945,10978.123
641,0.7498339,11008.727
642,0.752082,11041.731
643,0.7542052,11072.904
644,0.756214,11102.396
645,0.7585805,11137.141
646,0.760103,11159.493
647,0.7618744,11185.5
648,0.76314914,11204.215
649,0.7645165,11224.289
650,0.76628697,11250.283
651,0.7678834,11273.722
652,0.7687386,11286.276
653,0.7696428,11299.552
654,0.77022654,11308.122
655,0.77099925,11319.467
656,0.77124643,11323.096
657,0.77170557,11329.836
658,0.77195185,11333.452
659,0.7716163,11328.525
660,0.77141833,11325.619
661,0.77007216,11305.855
662,0.7680437,11276.074
663,0.7669973,11260.711
664,0.76546985,11238.286
665,0.76319253,11204.852
666,0.76108533,11173.914
667,0.75840205,11134.5205
668,0.7561623,11101.637
669,0.75334585,11060.287
670,0.7504919,11018.388
671,0.7473819,10972.728
672,0.74405295,10923.853
673,0.74068254,10874.37
674,0.73712105,10822.082
675,0.7327001,10757.176
676,0.72847515,10695.146
677,0.7241869,10632.188
678,0.7198347,10568.291
679,0.71526843,10501.252
680,0.71105677,10439.418
681,0.7067223,10375.781
682,0.70165163,10301.336
683,0.6968659,10231.074
684,0.6918357,10157.223
685,0.6879213,10099.753
686,0.6834105,10033.528
687,0.6791954,9971.644
688,0.67494583,9909.253
689,0.6706932,9846.818
690,0.6668603,9790.545
691,0.66337544,9739.382
692,0.65970635,9685.514
693,0.6553073,9620.929
694,0.65107614,9558.809
695,0.64740616,9504.928
696,0.64381164,9452.155
697,0.6398801,9394.434
698,0.6364084,9343.464
699,0.63338184,9299.029
700,0.6297308,9245.427
701,0.6264435,9197.163
702,0.62416816,9163.759
703,0.62139446,9123.036
704,0.6186408,9082.607
705,0.61594886,9043.086
706,0.61351913,9007.414
707,0.6114903,8977.627
708,0.60948545,8948.193
709,0.60873485,8937.173
710,0.6083339,8931.286
711,0.6081522,8928.619
712,0.60769,8921.833
713,0.60806596,8927.353
714,0.6084656,8933.221
715,0.60955596,8949.228
716,0.61009794,8957.185
717,0.6107624,8966.94
718,0.61171645,8980.947
719,0.6127717,8996.439
720,0.6141759,9017.056
721,0.6161783,9046.454
722,0.6183523,9078.372
723,0.62095195,9116.539
724,0.6233361,9151.542
725,0.62637734,9196.192
726,0.6299492,9248.633
727,0.63305104,9294.173
728,0.6360664,9338.442
729,0.64010453,9397.729
730,0.6440906,9456.25
731,0.64844316,9520.152
732,0.6528996,9585.58
733,0.6577392,9656.634
734,0.6631407,9735.936
735,0.66844255,9813.774
736,0.6742686,9899.311
737,0.6800052,9983.533
738,0.68609005,10072.867
739,0.6923,10164.039
740,0.69885916,10260.338
741,0.7047123,10346.2705
742,0.7109201,10437.411
743,0.7179746,10540.982
744,0.7247742,10640.811
745,0.7317286,10742.913
746,0.7388055,10846.812
747,0.7462109,10955.534
748,0.75307417,11056.299
749,0.7603659,11163.353
750,0.76748884,11267.928
751,0.77466935,11373.35
752,0.7816679,11476.099
753,0.7896518,11593.315
754,0.79664254,11695.95
755,0.8038063,11801.125
756,0.81119746,11909.639
757,0.81858754,12018.137
758,0.8266162,12136.01
759,0.834455,12251.096
760,0.84272707,12372.542
761,0.8504188,12485.469
762,0.8583479,12601.88
763,0.8663999,12720.096
764,0.8736338,12826.301
765,0.88149434,12941.706
766,0.8891696,13054.391
767,0.8967992,13166.405
768,0.9044737,13279.079
769,0.9106946,13370.411
770,0.91671497,13458.8
771,0.9226958,13546.607
772,0.92930394,13643.625
773,0.93475294,13723.625
774,0.9404133,13806.728
775,0.9461292,13890.6455
776,0.95110726,13963.731
777,0.95588195,14033.831
778,0.96089965,14107.499
779,0.9646579,14162.676
780,0.9692491,14230.082
781,0.97386616,14297.868
782,0.978054,14359.352
783,0.98122525,14405.911
784,0.9845922,14455.343
785,0.9877389,14501.541
786,0.99051267,14542.265
787,0.9931554,14581.063
788,0.9955341,14615.986
789,0.99760395,14646.376
790,0.99898404,14666.638
791,0.9999764,14681.207
792,1.0,14700.283
793,1.0,14701.05
794,1.0,14695.086
795,1.0,14692.76
796,1.0,14683.585
797,0.99937487,14672.376
798,0.99839276,14657.957
799,0.9967162,14633.342
800,0.99500114,14608.162
801,0.99260926,14573.046
802,0.99013865,14536.772
803,0.9872734,14494.707
804,0.984355,14451.86
805,0.9810025,14402.64
806,0.97724664,14347.499
807,0.9732301,14288.53
808,0.96919084,14229.227
809,0.96460307,14161.871
810,0.9597147,14090.103
811,0.9548006,14017.955
812,0.94924587,13936.404
813,0.9441993,13862.3125
814,0.93864954,13780.833
815,0.9332154,13701.052
816,0.92744887,13616.39
817,0.92185944,13534.328
818,0.91558063,13442.146
819,0.90946656,13352.382
820,0.902958,13256.825
821,0.8970795,13170.5205
822,0.8908982,13079.77
823,0.8847678,12989.766
824,0.87847763,12897.416
825,0.87219113,12805.121
826,0.8657057,12709.904
827,0.85916936,12613.94
828,0.85262966,12517.928
